Complexity metrics,Qua, 13 dez 2017 15:31:40 BRST
"freemind.modes.mindmapmode.MindMapController.setAllActions(boolean)",1,6,6
"freemind.modes.mindmapmode.MindMapController.setArrowLinkColor(MindMapLink,Color)",1,1,1
"freemind.modes.mindmapmode.MindMapController.setArrowLinkEndPoints(MindMapArrowLink,Point,Point)",1,1,1
"freemind.modes.mindmapmode.MindMapController.setAttribute(MindMapNode,int,Attribute)",1,1,1
"freemind.modes.mindmapmode.MindMapController.setBold(MindMapNode,boolean)",1,1,1
"freemind.modes.mindmapmode.MindMapController.setClipboardContents(Transferable)",1,2,2
"freemind.modes.mindmapmode.MindMapController.setCloud(MindMapNode,boolean)",1,1,1
"freemind.modes.mindmapmode.MindMapController.setCloudColor(MindMapNode,Color)",1,1,1
"freemind.modes.mindmapmode.MindMapController.setEdgeColor(MindMapNode,Color)",1,1,1
"freemind.modes.mindmapmode.MindMapController.setEdgeStyle(MindMapNode,String)",1,1,1
"freemind.modes.mindmapmode.MindMapController.setEdgeWidth(MindMapNode,int)",1,1,1
"freemind.modes.mindmapmode.MindMapController.setFolded(MindMapNode,boolean)",1,1,1
"freemind.modes.mindmapmode.MindMapController.setFontFamily(MindMapNode,String)",1,1,1
"freemind.modes.mindmapmode.MindMapController.setFontSize(MindMapNode,String)",1,1,1
"freemind.modes.mindmapmode.MindMapController.setImageByFileChooser()",1,2,2
"freemind.modes.mindmapmode.MindMapController.setItalic(MindMapNode,boolean)",1,1,1
"freemind.modes.mindmapmode.MindMapController.setLink(MindMapNode,String)",1,1,1
"freemind.modes.mindmapmode.MindMapController.setLinkByFileChooser()",1,2,2
"freemind.modes.mindmapmode.MindMapController.setNewNodeCreator(NewNodeCreator)",1,1,1
"freemind.modes.mindmapmode.MindMapController.setNodeBackgroundColor(MindMapNode,Color)",1,1,1
"freemind.modes.mindmapmode.MindMapController.setNodeColor(MindMapNode,Color)",1,1,1
"freemind.modes.mindmapmode.MindMapController.setNodeHookFactory(HookFactory)",1,1,1
"freemind.modes.mindmapmode.MindMapController.setNodeStyle(MindMapNode,String)",1,1,1
"freemind.modes.mindmapmode.MindMapController.setNodeText(MindMapNode,String)",1,1,1
"freemind.modes.mindmapmode.MindMapController.setNoteText(MindMapNode,String)",1,1,1
"freemind.modes.mindmapmode.MindMapController.setStrikethrough(MindMapNode,boolean)",1,1,1
"freemind.modes.mindmapmode.MindMapController.shutdownController()",1,2,2
"freemind.modes.mindmapmode.MindMapController.splitNode(MindMapNode,int,String)",3,2,4
"freemind.modes.mindmapmode.MindMapController.startupController()",1,3,3
"freemind.modes.mindmapmode.MindMapController.storeDialogPositions(JDialog,WindowConfigurationStorage,String)",1,1,1
"freemind.modes.mindmapmode.MindMapController.toggleFolded()",1,1,1
"freemind.modes.mindmapmode.MindMapController.unMarshall(String)",1,1,1
"freemind.modes.mindmapmode.MindMapController.updateMenus(StructuredMenuHolder)",1,3,3
"freemind.modes.mindmapmode.MindMapController.updateMenusFromXml(InputStream)",1,2,2
"freemind.modes.mindmapmode.MindMapController.updateNode(MindMapNode)",1,1,1
"freemind.modes.mindmapmode.MindMapController.updateNodeInformation()",1,2,2
"freemind.modes.mindmapmode.MindMapController.updateToolbar(MindMapNode)",1,1,1
"freemind.modes.mindmapmode.MindMapEdgeModel.MindMapEdgeModel(MindMapNode,MapFeedback)",1,1,1
"freemind.modes.mindmapmode.MindMapHTMLWriter.MindMapHTMLWriter(Writer)",1,1,1
"freemind.modes.mindmapmode.MindMapHTMLWriter.convertSpecialChar(char)",2,2,9
"freemind.modes.mindmapmode.MindMapHTMLWriter.fontStyle(MindMapNodeModel)",1,5,8
"freemind.modes.mindmapmode.MindMapHTMLWriter.getProperty(String)",1,1,1
"freemind.modes.mindmapmode.MindMapHTMLWriter.hasHtml(MindMapNodeModel)",1,1,1
"freemind.modes.mindmapmode.MindMapHTMLWriter.isHeading(MindMapNodeModel,int)",1,4,4
"freemind.modes.mindmapmode.MindMapHTMLWriter.saveHTML(List<MindMapNodeModel>)",1,2,2
"freemind.modes.mindmapmode.MindMapHTMLWriter.saveHTML(MindMapNodeModel)",1,4,4
"freemind.modes.mindmapmode.MindMapHTMLWriter.saveHTML(MindMapNodeModel,String,int,boolean,boolean,int)",4,28,32
"freemind.modes.mindmapmode.MindMapHTMLWriter.saveHTML_escapeUnicodeAndSpecialCharacters(String)",2,5,10
"freemind.modes.mindmapmode.MindMapHTMLWriter.writeBodyWithFolding(MindMapNodeModel)",1,1,1
"freemind.modes.mindmapmode.MindMapHTMLWriter.writeFoldingButtons(String)",1,1,1
"freemind.modes.mindmapmode.MindMapHTMLWriter.writeIcons(MindMapNodeModel)",1,2,2
"freemind.modes.mindmapmode.MindMapHTMLWriter.writeJavaScript()",1,1,1
"freemind.modes.mindmapmode.MindMapHTMLWriter.writeModelContent(MindMapNodeModel)",1,3,3
"freemind.modes.mindmapmode.MindMapHTMLWriter.writeStyle()",1,2,2
"freemind.modes.mindmapmode.MindMapMapModel.DoAutomaticSave.DoAutomaticSave(MindMapMapModel,int,boolean,File)",1,1,2
"freemind.modes.mindmapmode.MindMapMapModel.DoAutomaticSave.run()",4,8,10
"freemind.modes.mindmapmode.MindMapMapModel.DummyLockManager.popLockingUserOfOldLock()",1,1,1
"freemind.modes.mindmapmode.MindMapMapModel.DummyLockManager.releaseLock()",1,1,1
"freemind.modes.mindmapmode.MindMapMapModel.DummyLockManager.releaseTimer()",1,1,1
"freemind.modes.mindmapmode.MindMapMapModel.DummyLockManager.run()",1,1,1
"freemind.modes.mindmapmode.MindMapMapModel.DummyLockManager.tryToLock(File)",1,1,1
"freemind.modes.mindmapmode.MindMapMapModel.LockManager.getSemaphoreFile(File)",1,1,1
"freemind.modes.mindmapmode.MindMapMapModel.LockManager.popLockingUserOfOldLock()",1,1,1
"freemind.modes.mindmapmode.MindMapMapModel.LockManager.releaseLock()",1,2,2
"freemind.modes.mindmapmode.MindMapMapModel.LockManager.releaseTimer()",1,2,2
"freemind.modes.mindmapmode.MindMapMapModel.LockManager.run()",2,3,3
"freemind.modes.mindmapmode.MindMapMapModel.LockManager.tryToLock(File)",3,3,5
"freemind.modes.mindmapmode.MindMapMapModel.LockManager.writeSemaphoreFile(File)",2,3,5
"freemind.modes.mindmapmode.MindMapMapModel.MindMapMapModel(MapFeedback)",1,1,1
"freemind.modes.mindmapmode.MindMapMapModel.MindMapMapModel(MindMapNodeModel,MapFeedback)",1,2,3
"freemind.modes.mindmapmode.MindMapMapModel.changeNode(MindMapNode,String)",1,2,2
"freemind.modes.mindmapmode.MindMapMapModel.createArrowLinkAdapter(NodeAdapter,NodeAdapter)",1,1,1
"freemind.modes.mindmapmode.MindMapMapModel.createArrowLinkTarget(NodeAdapter,NodeAdapter)",1,1,1
"freemind.modes.mindmapmode.MindMapMapModel.createCloudAdapter(NodeAdapter)",1,1,1
"freemind.modes.mindmapmode.MindMapMapModel.createEdgeAdapter(NodeAdapter)",1,1,1
"freemind.modes.mindmapmode.MindMapMapModel.createEncryptedNode(String)",1,1,1
"freemind.modes.mindmapmode.MindMapMapModel.createNodeAdapter(MindMap,String)",2,2,3
"freemind.modes.mindmapmode.MindMapMapModel.destroy()",1,2,2
"freemind.modes.mindmapmode.MindMapMapModel.getAsHTML(List)",1,2,2
"freemind.modes.mindmapmode.MindMapMapModel.getAsPlainText(List)",1,3,3
"freemind.modes.mindmapmode.MindMapMapModel.getAsRTF(List)",1,2,2
"freemind.modes.mindmapmode.MindMapMapModel.getFilteredXml(Writer)",1,1,1
"freemind.modes.mindmapmode.MindMapMapModel.getLinkRegistry()",1,1,1
"freemind.modes.mindmapmode.MindMapMapModel.getRestorable()",1,2,2
"freemind.modes.mindmapmode.MindMapMapModel.getXml(Writer)",1,1,1
"freemind.modes.mindmapmode.MindMapMapModel.getXml(Writer,boolean)",1,1,1
"freemind.modes.mindmapmode.MindMapMapModel.getXml(Writer,boolean,MindMapNode)",1,1,1
"freemind.modes.mindmapmode.MindMapMapModel.save(File)",1,2,2
"freemind.modes.mindmapmode.MindMapMapModel.saveInternal(File,boolean)",2,4,5
"freemind.modes.mindmapmode.MindMapMapModel.saveRTF(List<MindMapNodeModel>,BufferedWriter)",1,5,5
"freemind.modes.mindmapmode.MindMapMapModel.saveTXT(MindMapNodeModel,File)",1,2,2
"freemind.modes.mindmapmode.MindMapMapModel.scheduleTimerForAutomaticSaving()",3,4,5
"freemind.modes.mindmapmode.MindMapMapModel.toString()",1,2,2
"freemind.modes.mindmapmode.MindMapMapModel.tryToLock(File)",1,2,3
"freemind.modes.mindmapmode.MindMapMode.MindMapMode()",1,1,1
"freemind.modes.mindmapmode.MindMapMode.activate()",1,2,2
"freemind.modes.mindmapmode.MindMapMode.createModeController()",1,1,1
"freemind.modes.mindmapmode.MindMapMode.getController()",1,1,1
"freemind.modes.mindmapmode.MindMapMode.getDefaultModeController()",1,1,1
"freemind.modes.mindmapmode.MindMapMode.init(Controller)",1,2,2
"freemind.modes.mindmapmode.MindMapMode.restore(String)",1,1,1
"freemind.modes.mindmapmode.MindMapMode.toString()",1,1,1
"freemind.modes.mindmapmode.MindMapNodeModel.MindMapNodeModel(MindMap)",1,1,1
"freemind.modes.mindmapmode.MindMapNodeModel.MindMapNodeModel(Object,MindMap)",1,1,1
"freemind.modes.mindmapmode.MindMapNodeModel.collectColors(HashSet<Color>)",1,3,3
"freemind.modes.mindmapmode.MindMapNodeModel.getPlainTextContent()",1,1,1
"freemind.modes.mindmapmode.MindMapNodeModel.isWriteable()",1,1,1
"freemind.modes.mindmapmode.MindMapNodeModel.saveChildrenRTF(Writer,int,HashMap<Color, Integer>)",1,3,3
"freemind.modes.mindmapmode.MindMapNodeModel.saveChildrenText(Writer,int)",1,3,3
"freemind.modes.mindmapmode.MindMapNodeModel.saveRFT_escapeUnicodeAndSpecialCharacters(String)",2,4,8
"freemind.modes.mindmapmode.MindMapNodeModel.saveRTF(Writer,int,HashMap<Color, Integer>)",1,7,11
"freemind.modes.mindmapmode.MindMapNodeModel.saveTXT(Writer,int)",1,5,5
"freemind.modes.mindmapmode.MindMapPopupMenu.MindMapPopupMenu(MindMapController)",1,2,2
"freemind.modes.mindmapmode.MindMapPopupMenu.update(StructuredMenuHolder)",1,1,1
"freemind.modes.mindmapmode.MindMapToolBar.FreeMindComboBox.FreeMindComboBox(String[])",1,1,1
"freemind.modes.mindmapmode.MindMapToolBar.FreeMindComboBox.getMaximumSize()",1,1,1
"freemind.modes.mindmapmode.MindMapToolBar.MindMapToolBar(MindMapController)",6,4,9
"freemind.modes.mindmapmode.MindMapToolBar.addIcon(String)",1,1,1
"freemind.modes.mindmapmode.MindMapToolBar.getController()",1,1,1
"freemind.modes.mindmapmode.MindMapToolBar.getItemForZoom(float)",1,1,1
"freemind.modes.mindmapmode.MindMapToolBar.getLeftToolBar()",1,1,1
"freemind.modes.mindmapmode.MindMapToolBar.selectColor(Color)",3,3,4
"freemind.modes.mindmapmode.MindMapToolBar.selectFontName(String)",2,1,2
"freemind.modes.mindmapmode.MindMapToolBar.selectFontSize(String)",1,1,1
"freemind.modes.mindmapmode.MindMapToolBar.setAllActions(boolean)",1,1,1
"freemind.modes.mindmapmode.MindMapToolBar.setFontColorByItem(ColorPair)",1,2,2
"freemind.modes.mindmapmode.MindMapToolBar.setZoom(float)",3,3,3
"freemind.modes.mindmapmode.MindMapToolBar.setZoomByItem(Object)",2,1,2
"freemind.modes.mindmapmode.MindMapToolBar.shutdown()",1,1,1
"freemind.modes.mindmapmode.MindMapToolBar.startup()",1,1,1
"freemind.modes.mindmapmode.MindMapToolBar.update(StructuredMenuHolder)",1,2,2
"freemind.modes.mindmapmode.actions.AddArrowLinkAction.AddArrowLinkAction(MindMapController)",1,1,1
"freemind.modes.mindmapmode.actions.AddArrowLinkAction.actionPerformed(ActionEvent)",2,5,5
"freemind.modes.mindmapmode.actions.AddArrowLinkAction.isEnabled(JMenuItem,Action)",1,3,3
"freemind.modes.mindmapmode.actions.AddLocalLinkAction.AddLocalLinkAction(MindMapController)",1,1,1
"freemind.modes.mindmapmode.actions.AddLocalLinkAction.actionPerformed(ActionEvent)",2,5,5
"freemind.modes.mindmapmode.actions.AddLocalLinkAction.isEnabled(JMenuItem,Action)",1,3,3
"freemind.modes.mindmapmode.actions.ApplyPatternAction.ApplyPatternAction(MindMapController,Pattern)",1,1,1
"freemind.modes.mindmapmode.actions.ApplyPatternAction.apply(MindMapMapModel,MindMapNodeModel)",1,1,1
"freemind.modes.mindmapmode.actions.ApplyPatternAction.edgeWidthIntToString(int)",3,1,3
"freemind.modes.mindmapmode.actions.ApplyPatternAction.getPattern()",1,1,1
"freemind.modes.mindmapmode.actions.BoldAction.BoldAction(MindMapController)",1,1,1
"freemind.modes.mindmapmode.actions.BoldAction.isSelected(JMenuItem,Action)",1,1,1
"freemind.modes.mindmapmode.actions.ChangeArrowsInArrowLinkAction.ChangeArrowsInArrowLinkAction(MindMapController,String,String,MindMapArrowLinkModel,boolean,boolean)",1,1,1
"freemind.modes.mindmapmode.actions.ChangeArrowsInArrowLinkAction.actionPerformed(ActionEvent)",1,1,1
"freemind.modes.mindmapmode.actions.CloudAction.CloudAction(MindMapController)",1,1,1
"freemind.modes.mindmapmode.actions.CloudAction.getDoActionClass()",1,1,1
"freemind.modes.mindmapmode.actions.CloudAction.isSelected(JMenuItem,Action)",1,1,1
"freemind.modes.mindmapmode.actions.CloudColorAction.CloudColorAction(MindMapController)",1,1,1
"freemind.modes.mindmapmode.actions.CloudColorAction.actionPerformed(ActionEvent)",2,3,4
"freemind.modes.mindmapmode.actions.CloudColorAction.isEnabled(JMenuItem,Action)",1,4,4
"freemind.modes.mindmapmode.actions.ColorArrowLinkAction.ColorArrowLinkAction(MindMapController,MindMapArrowLinkModel)",1,1,1
"freemind.modes.mindmapmode.actions.ColorArrowLinkAction.actionPerformed(ActionEvent)",2,1,2
"freemind.modes.mindmapmode.actions.CopyAction.CopyAction(MindMapController)",1,1,1
"freemind.modes.mindmapmode.actions.CopyAction.actionPerformed(ActionEvent)",1,3,3
"freemind.modes.mindmapmode.actions.CopySingleAction.CopySingleAction(MindMapController)",1,1,1
"freemind.modes.mindmapmode.actions.CopySingleAction.actionPerformed(ActionEvent)",1,3,3
"freemind.modes.mindmapmode.actions.CutAction.CutAction(MindMapController)",1,2,2
"freemind.modes.mindmapmode.actions.CutAction.actionPerformed(ActionEvent)",3,2,3
"freemind.modes.mindmapmode.actions.DeleteChildAction.DeleteChildAction(MindMapController)",1,1,1
"freemind.modes.mindmapmode.actions.DeleteChildAction.actionPerformed(ActionEvent)",4,3,4
"freemind.modes.mindmapmode.actions.DeleteChildAction.getDoActionClass()",1,1,1
"freemind.modes.mindmapmode.actions.EdgeColorAction.EdgeColorAction(MindMapController)",1,1,1
"freemind.modes.mindmapmode.actions.EdgeColorAction.actionPerformed(ActionEvent)",2,2,3
"freemind.modes.mindmapmode.actions.EdgeStyleAction.EdgeStyleAction(MindMapController,String)",1,1,1
"freemind.modes.mindmapmode.actions.EdgeStyleAction.getActionPair(MindMapNodeModel)",1,1,1
"freemind.modes.mindmapmode.actions.EdgeStyleAction.isSelected(JMenuItem,Action)",1,1,1
"freemind.modes.mindmapmode.actions.EdgeWidthAction.EdgeWidthAction(MindMapController,int)",1,1,1
"freemind.modes.mindmapmode.actions.EdgeWidthAction.getActionPair(MindMapNodeModel)",1,1,1
"freemind.modes.mindmapmode.actions.EdgeWidthAction.getWidth()",1,1,1
"freemind.modes.mindmapmode.actions.EdgeWidthAction.getWidthTitle(MindMapController,int)",1,3,3
"freemind.modes.mindmapmode.actions.EdgeWidthAction.isSelected(JMenuItem,Action)",1,1,1
"freemind.modes.mindmapmode.actions.EditAction.EditAction(MindMapController)",1,1,1
"freemind.modes.mindmapmode.actions.EditAction.actionPerformed(ActionEvent)",1,1,1
"freemind.modes.mindmapmode.actions.EditAction.edit(KeyEvent,boolean,boolean)",1,5,6
"freemind.modes.mindmapmode.actions.EditAction.edit(NodeView,NodeView,KeyEvent,boolean,boolean,boolean)",5,12,19
"freemind.modes.mindmapmode.actions.EditAction.setHtmlText(NodeView,String)",1,1,1
"freemind.modes.mindmapmode.actions.EditAction.stopEditing()",1,2,2
"freemind.modes.mindmapmode.actions.ExportBranchAction.ExportBranchAction(MindMapController)",1,1,1
"freemind.modes.mindmapmode.actions.ExportBranchAction.actionPerformed(ActionEvent)",7,11,13
"freemind.modes.mindmapmode.actions.FontFamilyAction.FontFamilyAction(MindMapController)",1,1,1
"freemind.modes.mindmapmode.actions.FontFamilyAction.actionPerformed(String)",1,1,1
"freemind.modes.mindmapmode.actions.FontFamilyAction.getActionPair(MindMapNodeModel)",1,1,1
"freemind.modes.mindmapmode.actions.FontSizeAction.FontSizeAction(MindMapController)",1,1,1
"freemind.modes.mindmapmode.actions.FontSizeAction.actionPerformed(String)",1,1,1
"freemind.modes.mindmapmode.actions.FontSizeAction.getActionPair(MindMapNodeModel)",1,1,1
"freemind.modes.mindmapmode.actions.IconAction.IconAction(MindMapController,MindIcon,RemoveIconAction)",1,1,1
"freemind.modes.mindmapmode.actions.IconAction.actionPerformed(ActionEvent)",5,7,7
"freemind.modes.mindmapmode.actions.IconAction.addLastIcon()",1,2,2
"freemind.modes.mindmapmode.actions.IconAction.createAddIconAction(MindMapNode,MindIcon,int)",1,1,1
"freemind.modes.mindmapmode.actions.IconAction.getAddIconActor()",1,1,1
"freemind.modes.mindmapmode.actions.IconAction.getDescription()",1,1,1
"freemind.modes.mindmapmode.actions.IconAction.getDoActionClass()",1,1,1
"freemind.modes.mindmapmode.actions.IconAction.getIcon()",1,1,1
"freemind.modes.mindmapmode.actions.IconAction.getKeyStroke()",1,1,1
"freemind.modes.mindmapmode.actions.IconAction.getKeystrokeResourceName()",1,1,1
"freemind.modes.mindmapmode.actions.IconAction.getMindIcon()",1,1,1
"freemind.modes.mindmapmode.actions.IconAction.removeAllIcons()",1,3,3
"freemind.modes.mindmapmode.actions.IconAction.removeIcon(boolean)",1,2,2
"freemind.modes.mindmapmode.actions.ImportExplorerFavoritesAction.ImportExplorerFavoritesAction(MindMapController)",1,1,1
"freemind.modes.mindmapmode.actions.ImportExplorerFavoritesAction.actionPerformed(ActionEvent)",1,2,2
"freemind.modes.mindmapmode.actions.ImportExplorerFavoritesAction.addNode(MindMapNode,String)",1,1,1
"freemind.modes.mindmapmode.actions.ImportExplorerFavoritesAction.importExplorerFavorites(File,MindMapNode,boolean)",6,12,12
"freemind.modes.mindmapmode.actions.ImportFolderStructureAction.ImportFolderStructureAction(MindMapController)",1,2,2
"freemind.modes.mindmapmode.actions.ImportFolderStructureAction.actionPerformed(ActionEvent)",1,3,3
"freemind.modes.mindmapmode.actions.ImportFolderStructureAction.addNode(MindMapNode,String,String)",1,1,1
"freemind.modes.mindmapmode.actions.ImportFolderStructureAction.getFrame()",1,1,1
"freemind.modes.mindmapmode.actions.ImportFolderStructureAction.importFolderStructure(File,MindMapNode,boolean)",1,7,7
"freemind.modes.mindmapmode.actions.ItalicAction.ItalicAction(MindMapController)",1,1,1
"freemind.modes.mindmapmode.actions.ItalicAction.isSelected(JMenuItem,Action)",1,1,1
"freemind.modes.mindmapmode.actions.JoinNodesAction.JoinNodesAction(MindMapController)",1,1,1
"freemind.modes.mindmapmode.actions.JoinNodesAction.actionPerformed(ActionEvent)",1,1,1
"freemind.modes.mindmapmode.actions.JoinNodesAction.addContent(String,boolean,String,boolean)",1,6,8
"freemind.modes.mindmapmode.actions.JoinNodesAction.joinNodes(MindMapNode,List<MindMapNode>)",3,5,6
"freemind.modes.mindmapmode.actions.MindMapControllerHookAction.MindMapControllerHookAction(String,MindMapController)",1,1,1
"freemind.modes.mindmapmode.actions.MindMapControllerHookAction.actionPerformed(ActionEvent)",2,1,2
"freemind.modes.mindmapmode.actions.MindMapControllerHookAction.getHookName()",1,1,1
"freemind.modes.mindmapmode.actions.MindMapControllerHookAction.isEnabled(JMenuItem,Action)",1,1,1
