Complexity metrics,Qui, 26 out 2017 14:38:53 BRST
"org.apache.commons.lang3.time.DateUtils.round(Object,int)",4,3,4
"org.apache.commons.lang3.time.DateUtils.set(Date,int,int)",2,1,2
"org.apache.commons.lang3.time.DateUtils.setDays(Date,int)",1,1,1
"org.apache.commons.lang3.time.DateUtils.setHours(Date,int)",1,1,1
"org.apache.commons.lang3.time.DateUtils.setMilliseconds(Date,int)",1,1,1
"org.apache.commons.lang3.time.DateUtils.setMinutes(Date,int)",1,1,1
"org.apache.commons.lang3.time.DateUtils.setMonths(Date,int)",1,1,1
"org.apache.commons.lang3.time.DateUtils.setSeconds(Date,int)",1,1,1
"org.apache.commons.lang3.time.DateUtils.setYears(Date,int)",1,1,1
"org.apache.commons.lang3.time.DateUtils.toCalendar(Date)",1,1,1
"org.apache.commons.lang3.time.DateUtils.truncate(Calendar,int)",2,1,2
"org.apache.commons.lang3.time.DateUtils.truncate(Date,int)",2,1,2
"org.apache.commons.lang3.time.DateUtils.truncate(Object,int)",4,3,4
"org.apache.commons.lang3.time.DateUtils.truncatedCompareTo(Calendar,Calendar,int)",1,1,1
"org.apache.commons.lang3.time.DateUtils.truncatedCompareTo(Date,Date,int)",1,1,1
"org.apache.commons.lang3.time.DateUtils.truncatedEquals(Calendar,Calendar,int)",1,1,1
"org.apache.commons.lang3.time.DateUtils.truncatedEquals(Date,Date,int)",1,1,1
"org.apache.commons.lang3.time.DurationFormatUtils.DurationFormatUtils()",1,1,1
"org.apache.commons.lang3.time.DurationFormatUtils.Token.Token(Object)",1,1,1
"org.apache.commons.lang3.time.DurationFormatUtils.Token.Token(Object,int)",1,1,1
"org.apache.commons.lang3.time.DurationFormatUtils.Token.containsTokenWithValue(Token[],Object)",3,2,3
"org.apache.commons.lang3.time.DurationFormatUtils.Token.equals(Object)",6,4,6
"org.apache.commons.lang3.time.DurationFormatUtils.Token.getCount()",1,1,1
"org.apache.commons.lang3.time.DurationFormatUtils.Token.getValue()",1,1,1
"org.apache.commons.lang3.time.DurationFormatUtils.Token.hashCode()",1,1,1
"org.apache.commons.lang3.time.DurationFormatUtils.Token.increment()",1,1,1
"org.apache.commons.lang3.time.DurationFormatUtils.Token.toString()",1,1,1
"org.apache.commons.lang3.time.DurationFormatUtils.format(Token[],int,int,int,int,int,int,int,boolean)",1,19,19
"org.apache.commons.lang3.time.DurationFormatUtils.formatDuration(long,String)",1,1,1
"org.apache.commons.lang3.time.DurationFormatUtils.formatDuration(long,String,boolean)",1,1,6
"org.apache.commons.lang3.time.DurationFormatUtils.formatDurationHMS(long)",1,1,1
"org.apache.commons.lang3.time.DurationFormatUtils.formatDurationISO(long)",1,1,1
"org.apache.commons.lang3.time.DurationFormatUtils.formatDurationWords(long,boolean,boolean)",1,10,10
"org.apache.commons.lang3.time.DurationFormatUtils.formatPeriod(long,long,String)",1,1,1
"org.apache.commons.lang3.time.DurationFormatUtils.formatPeriod(long,long,String,boolean,TimeZone)",1,10,23
"org.apache.commons.lang3.time.DurationFormatUtils.formatPeriodISO(long,long)",1,1,1
"org.apache.commons.lang3.time.DurationFormatUtils.lexx(String)",4,9,18
"org.apache.commons.lang3.time.FastDateFormat.CharacterLiteral.CharacterLiteral(char)",1,1,1
"org.apache.commons.lang3.time.FastDateFormat.CharacterLiteral.appendTo(StringBuffer,Calendar)",1,1,1
"org.apache.commons.lang3.time.FastDateFormat.CharacterLiteral.estimateLength()",1,1,1
"org.apache.commons.lang3.time.FastDateFormat.FastDateFormat(String,TimeZone,Locale)",1,1,1
"org.apache.commons.lang3.time.FastDateFormat.PaddedNumberField.PaddedNumberField(int,int)",2,1,2
"org.apache.commons.lang3.time.FastDateFormat.PaddedNumberField.appendTo(StringBuffer,Calendar)",1,1,1
"org.apache.commons.lang3.time.FastDateFormat.PaddedNumberField.appendTo(StringBuffer,int)",1,5,5
"org.apache.commons.lang3.time.FastDateFormat.PaddedNumberField.estimateLength()",1,1,1
"org.apache.commons.lang3.time.FastDateFormat.StringLiteral.StringLiteral(String)",1,1,1
"org.apache.commons.lang3.time.FastDateFormat.StringLiteral.appendTo(StringBuffer,Calendar)",1,1,1
"org.apache.commons.lang3.time.FastDateFormat.StringLiteral.estimateLength()",1,1,1
"org.apache.commons.lang3.time.FastDateFormat.TextField.TextField(int,String[])",1,1,1
"org.apache.commons.lang3.time.FastDateFormat.TextField.appendTo(StringBuffer,Calendar)",1,1,1
"org.apache.commons.lang3.time.FastDateFormat.TextField.estimateLength()",1,2,3
"org.apache.commons.lang3.time.FastDateFormat.TimeZoneDisplayKey.TimeZoneDisplayKey(TimeZone,boolean,int,Locale)",1,1,2
"org.apache.commons.lang3.time.FastDateFormat.TimeZoneDisplayKey.equals(Object)",3,4,5
"org.apache.commons.lang3.time.FastDateFormat.TimeZoneDisplayKey.hashCode()",1,1,1
"org.apache.commons.lang3.time.FastDateFormat.TimeZoneNameRule.TimeZoneNameRule(TimeZone,Locale,int)",1,1,1
"org.apache.commons.lang3.time.FastDateFormat.TimeZoneNameRule.appendTo(StringBuffer,Calendar)",1,3,3
"org.apache.commons.lang3.time.FastDateFormat.TimeZoneNameRule.estimateLength()",1,1,1
"org.apache.commons.lang3.time.FastDateFormat.TimeZoneNumberRule.TimeZoneNumberRule(boolean)",1,1,1
"org.apache.commons.lang3.time.FastDateFormat.TimeZoneNumberRule.appendTo(StringBuffer,Calendar)",1,3,3
"org.apache.commons.lang3.time.FastDateFormat.TimeZoneNumberRule.estimateLength()",1,1,1
"org.apache.commons.lang3.time.FastDateFormat.TwelveHourField.TwelveHourField(NumberRule)",1,1,1
"org.apache.commons.lang3.time.FastDateFormat.TwelveHourField.appendTo(StringBuffer,Calendar)",1,2,2
"org.apache.commons.lang3.time.FastDateFormat.TwelveHourField.appendTo(StringBuffer,int)",1,1,1
"org.apache.commons.lang3.time.FastDateFormat.TwelveHourField.estimateLength()",1,1,1
"org.apache.commons.lang3.time.FastDateFormat.TwentyFourHourField.TwentyFourHourField(NumberRule)",1,1,1
"org.apache.commons.lang3.time.FastDateFormat.TwentyFourHourField.appendTo(StringBuffer,Calendar)",1,2,2
"org.apache.commons.lang3.time.FastDateFormat.TwentyFourHourField.appendTo(StringBuffer,int)",1,1,1
"org.apache.commons.lang3.time.FastDateFormat.TwentyFourHourField.estimateLength()",1,1,1
"org.apache.commons.lang3.time.FastDateFormat.TwoDigitMonthField.TwoDigitMonthField()",1,1,1
"org.apache.commons.lang3.time.FastDateFormat.TwoDigitMonthField.appendTo(StringBuffer,Calendar)",1,1,1
"org.apache.commons.lang3.time.FastDateFormat.TwoDigitMonthField.appendTo(StringBuffer,int)",1,1,1
"org.apache.commons.lang3.time.FastDateFormat.TwoDigitMonthField.estimateLength()",1,1,1
"org.apache.commons.lang3.time.FastDateFormat.TwoDigitNumberField.TwoDigitNumberField(int)",1,1,1
"org.apache.commons.lang3.time.FastDateFormat.TwoDigitNumberField.appendTo(StringBuffer,Calendar)",1,1,1
"org.apache.commons.lang3.time.FastDateFormat.TwoDigitNumberField.appendTo(StringBuffer,int)",1,2,2
"org.apache.commons.lang3.time.FastDateFormat.TwoDigitNumberField.estimateLength()",1,1,1
"org.apache.commons.lang3.time.FastDateFormat.TwoDigitYearField.TwoDigitYearField()",1,1,1
"org.apache.commons.lang3.time.FastDateFormat.TwoDigitYearField.appendTo(StringBuffer,Calendar)",1,1,1
"org.apache.commons.lang3.time.FastDateFormat.TwoDigitYearField.appendTo(StringBuffer,int)",1,1,1
"org.apache.commons.lang3.time.FastDateFormat.TwoDigitYearField.estimateLength()",1,1,1
"org.apache.commons.lang3.time.FastDateFormat.UnpaddedMonthField.UnpaddedMonthField()",1,1,1
"org.apache.commons.lang3.time.FastDateFormat.UnpaddedMonthField.appendTo(StringBuffer,Calendar)",1,1,1
"org.apache.commons.lang3.time.FastDateFormat.UnpaddedMonthField.appendTo(StringBuffer,int)",1,2,2
"org.apache.commons.lang3.time.FastDateFormat.UnpaddedMonthField.estimateLength()",1,1,1
"org.apache.commons.lang3.time.FastDateFormat.UnpaddedNumberField.UnpaddedNumberField(int)",1,1,1
"org.apache.commons.lang3.time.FastDateFormat.UnpaddedNumberField.appendTo(StringBuffer,Calendar)",1,1,1
"org.apache.commons.lang3.time.FastDateFormat.UnpaddedNumberField.appendTo(StringBuffer,int)",1,3,3
"org.apache.commons.lang3.time.FastDateFormat.UnpaddedNumberField.estimateLength()",1,1,1
"org.apache.commons.lang3.time.FastDateFormat.applyRules(Calendar,StringBuffer)",1,2,2
"org.apache.commons.lang3.time.FastDateFormat.equals(Object)",2,3,4
"org.apache.commons.lang3.time.FastDateFormat.format(Calendar)",1,1,1
"org.apache.commons.lang3.time.FastDateFormat.format(Calendar,StringBuffer)",1,1,1
"org.apache.commons.lang3.time.FastDateFormat.format(Date)",1,1,1
"org.apache.commons.lang3.time.FastDateFormat.format(Date,StringBuffer)",1,1,1
"org.apache.commons.lang3.time.FastDateFormat.format(Object,StringBuffer,FieldPosition)",4,5,5
"org.apache.commons.lang3.time.FastDateFormat.format(long)",1,1,1
"org.apache.commons.lang3.time.FastDateFormat.format(long,StringBuffer)",1,1,1
"org.apache.commons.lang3.time.FastDateFormat.getDateInstance(int)",1,1,1
"org.apache.commons.lang3.time.FastDateFormat.getDateInstance(int,Locale)",1,1,1
"org.apache.commons.lang3.time.FastDateFormat.getDateInstance(int,TimeZone)",1,1,1
"org.apache.commons.lang3.time.FastDateFormat.getDateInstance(int,TimeZone,Locale)",1,1,1
"org.apache.commons.lang3.time.FastDateFormat.getDateTimeInstance(int,int)",1,1,1
"org.apache.commons.lang3.time.FastDateFormat.getDateTimeInstance(int,int,Locale)",1,1,1
"org.apache.commons.lang3.time.FastDateFormat.getDateTimeInstance(int,int,TimeZone)",1,1,1
"org.apache.commons.lang3.time.FastDateFormat.getDateTimeInstance(int,int,TimeZone,Locale)",1,1,1
"org.apache.commons.lang3.time.FastDateFormat.getInstance()",1,1,1
"org.apache.commons.lang3.time.FastDateFormat.getInstance(String)",1,1,1
"org.apache.commons.lang3.time.FastDateFormat.getInstance(String,Locale)",1,1,1
"org.apache.commons.lang3.time.FastDateFormat.getInstance(String,TimeZone)",1,1,1
"org.apache.commons.lang3.time.FastDateFormat.getInstance(String,TimeZone,Locale)",1,1,1
"org.apache.commons.lang3.time.FastDateFormat.getLocale()",1,1,1
"org.apache.commons.lang3.time.FastDateFormat.getMaxLengthEstimate()",1,1,1
"org.apache.commons.lang3.time.FastDateFormat.getPattern()",1,1,1
"org.apache.commons.lang3.time.FastDateFormat.getTimeInstance(int)",1,1,1
"org.apache.commons.lang3.time.FastDateFormat.getTimeInstance(int,Locale)",1,1,1
"org.apache.commons.lang3.time.FastDateFormat.getTimeInstance(int,TimeZone)",1,1,1
"org.apache.commons.lang3.time.FastDateFormat.getTimeInstance(int,TimeZone,Locale)",1,1,1
"org.apache.commons.lang3.time.FastDateFormat.getTimeZone()",1,1,1
"org.apache.commons.lang3.time.FastDateFormat.getTimeZoneDisplay(TimeZone,boolean,int,Locale)",1,2,3
"org.apache.commons.lang3.time.FastDateFormat.hashCode()",1,1,1
"org.apache.commons.lang3.time.FastDateFormat.init()",1,2,2
"org.apache.commons.lang3.time.FastDateFormat.parseObject(String,ParsePosition)",1,1,1
"org.apache.commons.lang3.time.FastDateFormat.parsePattern()",4,5,33
"org.apache.commons.lang3.time.FastDateFormat.parseToken(String,int[])",7,9,16
"org.apache.commons.lang3.time.FastDateFormat.readObject(ObjectInputStream)",1,1,1
"org.apache.commons.lang3.time.FastDateFormat.selectNumberRule(int,int)",4,2,4
"org.apache.commons.lang3.time.FastDateFormat.toString()",1,1,1
"org.apache.commons.lang3.time.FormatCache.MultipartKey.MultipartKey(Object...)",1,1,1
"org.apache.commons.lang3.time.FormatCache.MultipartKey.equals(Object)",3,1,3
"org.apache.commons.lang3.time.FormatCache.MultipartKey.hashCode()",1,4,4
"org.apache.commons.lang3.time.FormatCache.getDateTimeInstance(Integer,Integer,TimeZone,Locale)",2,5,7
"org.apache.commons.lang3.time.FormatCache.getInstance()",1,1,1
"org.apache.commons.lang3.time.FormatCache.getInstance(String,TimeZone,Locale)",2,4,6
"org.apache.commons.lang3.time.StopWatch.StopWatch()",1,1,1
"org.apache.commons.lang3.time.StopWatch.getNanoTime()",4,4,5
"org.apache.commons.lang3.time.StopWatch.getSplitNanoTime()",2,1,2
"org.apache.commons.lang3.time.StopWatch.getSplitTime()",1,1,1
"org.apache.commons.lang3.time.StopWatch.getStartTime()",2,1,2
"org.apache.commons.lang3.time.StopWatch.getTime()",1,1,1
"org.apache.commons.lang3.time.StopWatch.reset()",1,1,1
"org.apache.commons.lang3.time.StopWatch.resume()",2,1,2
"org.apache.commons.lang3.time.StopWatch.split()",2,1,2
"org.apache.commons.lang3.time.StopWatch.start()",3,1,3
"org.apache.commons.lang3.time.StopWatch.stop()",2,2,4
"org.apache.commons.lang3.time.StopWatch.suspend()",2,1,2
"org.apache.commons.lang3.time.StopWatch.toSplitString()",1,1,1
"org.apache.commons.lang3.time.StopWatch.toString()",1,1,1
"org.apache.commons.lang3.time.StopWatch.unsplit()",2,1,2
"org.apache.commons.lang3.tuple.ImmutablePair.ImmutablePair(L,R)",1,1,1
"org.apache.commons.lang3.tuple.ImmutablePair.getLeft()",1,1,1
"org.apache.commons.lang3.tuple.ImmutablePair.getRight()",1,1,1
"org.apache.commons.lang3.tuple.ImmutablePair.of(L,R)",1,1,1
"org.apache.commons.lang3.tuple.ImmutablePair.setValue(R)",1,1,1
"org.apache.commons.lang3.tuple.MutablePair.MutablePair()",1,1,1
"org.apache.commons.lang3.tuple.MutablePair.MutablePair(L,R)",1,1,1
"org.apache.commons.lang3.tuple.MutablePair.getLeft()",1,1,1
"org.apache.commons.lang3.tuple.MutablePair.getRight()",1,1,1
"org.apache.commons.lang3.tuple.MutablePair.of(L,R)",1,1,1
"org.apache.commons.lang3.tuple.MutablePair.setLeft(L)",1,1,1
"org.apache.commons.lang3.tuple.MutablePair.setRight(R)",1,1,1
"org.apache.commons.lang3.tuple.MutablePair.setValue(R)",1,1,1
"org.apache.commons.lang3.tuple.Pair.compareTo(Pair<L, R>)",1,1,1
"org.apache.commons.lang3.tuple.Pair.equals(Object)",3,3,4
"org.apache.commons.lang3.tuple.Pair.getKey()",1,1,1
"org.apache.commons.lang3.tuple.Pair.getValue()",1,1,1
"org.apache.commons.lang3.tuple.Pair.hashCode()",1,3,3
"org.apache.commons.lang3.tuple.Pair.of(L,R)",1,1,1
"org.apache.commons.lang3.tuple.Pair.toString()",1,1,1
"org.apache.commons.lang3.tuple.Pair.toString(String)",1,1,1

Class,OCavg,WMC
"org.apache.commons.lang3.AnnotationUtils","4,50",54
"org.apache.commons.lang3.ArrayUtils","2,70",602
"org.apache.commons.lang3.BitField","1,28",23
"org.apache.commons.lang3.BooleanUtils","3,12",125
"org.apache.commons.lang3.CharEncoding","2,00",2
"org.apache.commons.lang3.CharRange","1,79",25
"org.apache.commons.lang3.CharRange.CharacterIterator","2,80",14
"org.apache.commons.lang3.CharSequenceUtils","2,62",21
"org.apache.commons.lang3.CharSet","2,62",21
"org.apache.commons.lang3.CharSetUtils","3,00",21
"org.apache.commons.lang3.CharUtils","1,70",39
"org.apache.commons.lang3.ClassUtils","3,29",125
"org.apache.commons.lang3.EnumUtils","1,67",15
"org.apache.commons.lang3.JavaVersion","2,80",14
"org.apache.commons.lang3.LocaleUtils","3,33",30
"org.apache.commons.lang3.LocaleUtils.SyncAvoid",n/a,0
"org.apache.commons.lang3.ObjectUtils","2,75",55
"org.apache.commons.lang3.ObjectUtils.Null","1,00",2
"org.apache.commons.lang3.RandomStringUtils","2,17",26
"org.apache.commons.lang3.Range","1,96",47
"org.apache.commons.lang3.Range.ComparableComparator","1,00",1
"org.apache.commons.lang3.SerializationException","1,00",4
"org.apache.commons.lang3.SerializationUtils","2,17",13
"org.apache.commons.lang3.SerializationUtils.ClassLoaderAwareObjectInputStream","1,00",2
"org.apache.commons.lang3.StringEscapeUtils","1,00",13
"org.apache.commons.lang3.StringEscapeUtils.CsvEscaper","3,00",3
"org.apache.commons.lang3.StringEscapeUtils.CsvUnescaper","4,00",4
"org.apache.commons.lang3.StringUtils","3,66",604
"org.apache.commons.lang3.SystemUtils","1,36",19
"org.apache.commons.lang3.Validate","1,87",73
"org.apache.commons.lang3.builder.CompareToBuilder","4,47",134
"org.apache.commons.lang3.builder.EqualsBuilder","3,35",114
"org.apache.commons.lang3.builder.HashCodeBuilder","2,17",76
"org.apache.commons.lang3.builder.IDKey","1,67",5
"org.apache.commons.lang3.builder.ReflectionToStringBuilder","1,58",41
"org.apache.commons.lang3.builder.StandardToStringStyle","1,00",41
"org.apache.commons.lang3.builder.ToStringBuilder","1,10",69
"org.apache.commons.lang3.builder.ToStringStyle","1,87",209
"org.apache.commons.lang3.builder.ToStringStyle.DefaultToStringStyle","1,00",2
"org.apache.commons.lang3.builder.ToStringStyle.MultiLineToStringStyle","1,00",2
"org.apache.commons.lang3.builder.ToStringStyle.NoFieldNameToStringStyle","1,00",2
"org.apache.commons.lang3.builder.ToStringStyle.ShortPrefixToStringStyle","1,00",2
"org.apache.commons.lang3.builder.ToStringStyle.SimpleToStringStyle","1,00",2
"org.apache.commons.lang3.concurrent.AtomicInitializer","3,00",3
"org.apache.commons.lang3.concurrent.AtomicSafeInitializer","3,00",3
"org.apache.commons.lang3.concurrent.BackgroundInitializer","1,33",16
"org.apache.commons.lang3.concurrent.BackgroundInitializer.InitializationTask","1,50",3
"org.apache.commons.lang3.concurrent.BasicThreadFactory","1,56",14
"org.apache.commons.lang3.concurrent.BasicThreadFactory.Builder","1,43",10
"org.apache.commons.lang3.concurrent.CallableBackgroundInitializer","1,25",5
"org.apache.commons.lang3.concurrent.ConcurrentException","1,00",3
"org.apache.commons.lang3.concurrent.ConcurrentRuntimeException","1,00",3
"org.apache.commons.lang3.concurrent.ConcurrentUtils","1,92",25
"org.apache.commons.lang3.concurrent.ConcurrentUtils.ConstantFuture","1,00",6
"org.apache.commons.lang3.concurrent.ConstantInitializer","1,50",9
"org.apache.commons.lang3.concurrent.LazyInitializer","3,00",3
"org.apache.commons.lang3.concurrent.MultiBackgroundInitializer","2,40",12
"org.apache.commons.lang3.concurrent.MultiBackgroundInitializer.MultiBackgroundInitializerResults","1,12",9
"org.apache.commons.lang3.concurrent.TimedSemaphore","1,59",27
"org.apache.commons.lang3.event.EventListenerSupport","1,07",15
"org.apache.commons.lang3.event.EventListenerSupport.ProxyInvocationHandler","2,00",2
"org.apache.commons.lang3.event.EventUtils","1,00",2
"org.apache.commons.lang3.event.EventUtils.EventBindingInvocationHandler","1,67",5
"org.apache.commons.lang3.exception.CloneFailedException","1,00",3
"org.apache.commons.lang3.exception.ContextedException","1,07",15
"org.apache.commons.lang3.exception.ContextedRuntimeException","1,07",15
"org.apache.commons.lang3.exception.DefaultExceptionContext","2,71",19
"org.apache.commons.lang3.exception.ExceptionUtils","2,48",62
"org.apache.commons.lang3.math.Fraction","3,29",112
"org.apache.commons.lang3.math.IEEE754rUtils","2,67",32
"org.apache.commons.lang3.math.NumberUtils","3,79",178
"org.apache.commons.lang3.mutable.MutableBoolean","1,29",18
"org.apache.commons.lang3.mutable.MutableByte","1,13",26
"org.apache.commons.lang3.mutable.MutableDouble","1,00",24
"org.apache.commons.lang3.mutable.MutableFloat","1,00",24
"org.apache.commons.lang3.mutable.MutableInt","1,14",25
"org.apache.commons.lang3.mutable.MutableLong","1,14",25
"org.apache.commons.lang3.mutable.MutableObject","1,71",12
"org.apache.commons.lang3.mutable.MutableShort","1,13",26
"org.apache.commons.lang3.reflect.ConstructorUtils","2,88",23
"org.apache.commons.lang3.reflect.FieldUtils","2,07",60
"org.apache.commons.lang3.reflect.MemberUtils","2,86",20
"org.apache.commons.lang3.reflect.MethodUtils","3,43",48
"org.apache.commons.lang3.reflect.TypeUtils","5,30",143
"org.apache.commons.lang3.text.CompositeFormat","1,00",6
"org.apache.commons.lang3.text.ExtendedMessageFormat","3,38",71
"org.apache.commons.lang3.text.FormattableUtils","1,50",9
"org.apache.commons.lang3.text.StrBuilder","2,49",341
"org.apache.commons.lang3.text.StrBuilder.StrBuilderReader","1,78",16
"org.apache.commons.lang3.text.StrBuilder.StrBuilderTokenizer","1,67",5
"org.apache.commons.lang3.text.StrBuilder.StrBuilderWriter","1,00",8
"org.apache.commons.lang3.text.StrLookup","1,00",4
"org.apache.commons.lang3.text.StrLookup.MapStrLookup","2,00",4
"org.apache.commons.lang3.text.StrMatcher","1,33",20
"org.apache.commons.lang3.text.StrMatcher.CharMatcher","1,50",3
"org.apache.commons.lang3.text.StrMatcher.CharSetMatcher","1,50",3
"org.apache.commons.lang3.text.StrMatcher.NoMatcher","1,00",2
"org.apache.commons.lang3.text.StrMatcher.StringMatcher","2,50",5
"org.apache.commons.lang3.text.StrMatcher.TrimMatcher","1,50",3
"org.apache.commons.lang3.text.StrSubstitutor","1,86",78
"org.apache.commons.lang3.text.StrTokenizer","1,58",101
"org.apache.commons.lang3.text.WordUtils","3,62",47
"org.apache.commons.lang3.text.translate.AggregateTranslator","2,00",4
"org.apache.commons.lang3.text.translate.CharSequenceTranslator","2,50",10
"org.apache.commons.lang3.text.translate.CodePointTranslator","2,00",2
"org.apache.commons.lang3.text.translate.EntityArrays","1,09",12
"org.apache.commons.lang3.text.translate.LookupTranslator","4,50",9
"org.apache.commons.lang3.text.translate.NumericEntityEscaper","1,43",10
"org.apache.commons.lang3.text.translate.NumericEntityUnescaper","5,33",16
"org.apache.commons.lang3.text.translate.NumericEntityUnescaper.OPTION",n/a,0
"org.apache.commons.lang3.text.translate.OctalUnescaper","4,00",4
"org.apache.commons.lang3.text.translate.UnicodeEscaper","2,00",14
"org.apache.commons.lang3.text.translate.UnicodeUnescaper","5,00",5
"org.apache.commons.lang3.time.DateFormatUtils","1,00",17
"org.apache.commons.lang3.time.DateUtils","2,51",143
"org.apache.commons.lang3.time.DateUtils.DateIterator","1,25",5
"org.apache.commons.lang3.time.DurationFormatUtils","7,00",77
"org.apache.commons.lang3.time.DurationFormatUtils.Token","1,78",16
"org.apache.commons.lang3.time.FastDateFormat","2,24",92
"org.apache.commons.lang3.time.FastDateFormat.CharacterLiteral","1,00",3
"org.apache.commons.lang3.time.FastDateFormat.PaddedNumberField","2,25",9
"org.apache.commons.lang3.time.FastDateFormat.StringLiteral","1,00",3
"org.apache.commons.lang3.time.FastDateFormat.TextField","1,67",5
"org.apache.commons.lang3.time.FastDateFormat.TimeZoneDisplayKey","2,00",6
"org.apache.commons.lang3.time.FastDateFormat.TimeZoneNameRule","1,33",4
"org.apache.commons.lang3.time.FastDateFormat.TimeZoneNumberRule","1,67",5
"org.apache.commons.lang3.time.FastDateFormat.TwelveHourField","1,25",5
"org.apache.commons.lang3.time.FastDateFormat.TwentyFourHourField","1,25",5
"org.apache.commons.lang3.time.FastDateFormat.TwoDigitMonthField","1,00",4
"org.apache.commons.lang3.time.FastDateFormat.TwoDigitNumberField","1,25",5
"org.apache.commons.lang3.time.FastDateFormat.TwoDigitYearField","1,00",4
"org.apache.commons.lang3.time.FastDateFormat.UnpaddedMonthField","1,25",5
"org.apache.commons.lang3.time.FastDateFormat.UnpaddedNumberField","1,50",6
"org.apache.commons.lang3.time.FormatCache","4,33",13
"org.apache.commons.lang3.time.FormatCache.MultipartKey","2,67",8
"org.apache.commons.lang3.time.StopWatch","1,87",28
"org.apache.commons.lang3.tuple.ImmutablePair","1,00",5
"org.apache.commons.lang3.tuple.MutablePair","1,00",8
"org.apache.commons.lang3.tuple.Pair","1,50",12

Package,v(G)avg,v(G)tot
"org.apache.commons.lang3","3,33",2.409
"org.apache.commons.lang3.builder","2,18",772
"org.apache.commons.lang3.concurrent","1,66",161
"org.apache.commons.lang3.event","1,45",29
"org.apache.commons.lang3.exception","2,00",126
"org.apache.commons.lang3.math","4,30",400
"org.apache.commons.lang3.mutable","1,14",182
"org.apache.commons.lang3.reflect","3,96",337
"org.apache.commons.lang3.text","2,32",789
"org.apache.commons.lang3.text.translate","2,82",110
"org.apache.commons.lang3.time","2,44",512
"org.apache.commons.lang3.tuple","1,24",26

Module,v(G)avg,v(G)tot
"commons-lang3","2,65",5.853

Project,v(G)avg,v(G)tot
"project","2,65",5.853

