Complexity metrics,Qui, 26 out 2017 17:44:33 BRST
"org.eclipse.jdt.internal.compiler.parser.RecoveredElement.updateSourceEndIfNecessary(int)",1,1,1
"org.eclipse.jdt.internal.compiler.parser.RecoveredElement.updateSourceEndIfNecessary(int,int)",1,1,1
"org.eclipse.jdt.internal.compiler.parser.RecoveredField.RecoveredField(FieldDeclaration,RecoveredElement,int)",1,1,1
"org.eclipse.jdt.internal.compiler.parser.RecoveredField.RecoveredField(FieldDeclaration,RecoveredElement,int,Parser)",1,1,1
"org.eclipse.jdt.internal.compiler.parser.RecoveredField.add(Statement,int)",2,2,3
"org.eclipse.jdt.internal.compiler.parser.RecoveredField.add(TypeDeclaration,int)",2,4,7
"org.eclipse.jdt.internal.compiler.parser.RecoveredField.parseTree()",1,1,1
"org.eclipse.jdt.internal.compiler.parser.RecoveredField.sourceEnd()",1,1,1
"org.eclipse.jdt.internal.compiler.parser.RecoveredField.toString(int)",1,3,3
"org.eclipse.jdt.internal.compiler.parser.RecoveredField.updateOnClosingBrace(int,int)",5,6,6
"org.eclipse.jdt.internal.compiler.parser.RecoveredField.updateOnOpeningBrace(int,int)",3,2,6
"org.eclipse.jdt.internal.compiler.parser.RecoveredField.updateParseTree()",1,1,1
"org.eclipse.jdt.internal.compiler.parser.RecoveredField.updateSourceEndIfNecessary(int,int)",1,1,2
"org.eclipse.jdt.internal.compiler.parser.RecoveredField.updatedFieldDeclaration()",1,8,9
"org.eclipse.jdt.internal.compiler.parser.RecoveredImport.RecoveredImport(ImportReference,RecoveredElement,int)",1,1,1
"org.eclipse.jdt.internal.compiler.parser.RecoveredImport.parseTree()",1,1,1
"org.eclipse.jdt.internal.compiler.parser.RecoveredImport.sourceEnd()",1,1,1
"org.eclipse.jdt.internal.compiler.parser.RecoveredImport.toString(int)",1,1,1
"org.eclipse.jdt.internal.compiler.parser.RecoveredImport.updateParseTree()",1,1,1
"org.eclipse.jdt.internal.compiler.parser.RecoveredImport.updateSourceEndIfNecessary(int,int)",1,1,2
"org.eclipse.jdt.internal.compiler.parser.RecoveredImport.updatedImportReference()",1,1,1
"org.eclipse.jdt.internal.compiler.parser.RecoveredInitializer.RecoveredInitializer(FieldDeclaration,RecoveredElement,int)",1,1,1
"org.eclipse.jdt.internal.compiler.parser.RecoveredInitializer.RecoveredInitializer(FieldDeclaration,RecoveredElement,int,Parser)",1,1,1
"org.eclipse.jdt.internal.compiler.parser.RecoveredInitializer.add(Block,int)",4,2,6
"org.eclipse.jdt.internal.compiler.parser.RecoveredInitializer.add(FieldDeclaration,int)",5,6,9
"org.eclipse.jdt.internal.compiler.parser.RecoveredInitializer.add(LocalDeclaration,int)",3,2,4
"org.eclipse.jdt.internal.compiler.parser.RecoveredInitializer.add(Statement,int)",3,2,4
"org.eclipse.jdt.internal.compiler.parser.RecoveredInitializer.add(TypeDeclaration,int)",4,5,8
"org.eclipse.jdt.internal.compiler.parser.RecoveredInitializer.toString(int)",1,2,2
"org.eclipse.jdt.internal.compiler.parser.RecoveredInitializer.updateOnClosingBrace(int,int)",2,2,3
"org.eclipse.jdt.internal.compiler.parser.RecoveredInitializer.updateOnOpeningBrace(int,int)",1,1,1
"org.eclipse.jdt.internal.compiler.parser.RecoveredInitializer.updateSourceEndIfNecessary(int,int)",1,5,6
"org.eclipse.jdt.internal.compiler.parser.RecoveredInitializer.updatedFieldDeclaration()",1,2,5
"org.eclipse.jdt.internal.compiler.parser.RecoveredLocalVariable.RecoveredLocalVariable(LocalDeclaration,RecoveredElement,int)",1,1,1
"org.eclipse.jdt.internal.compiler.parser.RecoveredLocalVariable.add(Statement,int)",2,2,3
"org.eclipse.jdt.internal.compiler.parser.RecoveredLocalVariable.parseTree()",1,1,1
"org.eclipse.jdt.internal.compiler.parser.RecoveredLocalVariable.sourceEnd()",1,1,1
"org.eclipse.jdt.internal.compiler.parser.RecoveredLocalVariable.toString(int)",1,1,1
"org.eclipse.jdt.internal.compiler.parser.RecoveredLocalVariable.updateOnClosingBrace(int,int)",3,2,4
"org.eclipse.jdt.internal.compiler.parser.RecoveredLocalVariable.updateOnOpeningBrace(int,int)",2,1,4
"org.eclipse.jdt.internal.compiler.parser.RecoveredLocalVariable.updateParseTree()",1,1,1
"org.eclipse.jdt.internal.compiler.parser.RecoveredLocalVariable.updateSourceEndIfNecessary(int,int)",1,1,2
"org.eclipse.jdt.internal.compiler.parser.RecoveredLocalVariable.updatedStatement()",1,1,1
"org.eclipse.jdt.internal.compiler.parser.RecoveredMethod.RecoveredMethod(AbstractMethodDeclaration,RecoveredElement,int,Parser)",1,1,2
"org.eclipse.jdt.internal.compiler.parser.RecoveredMethod.add(Block,int)",4,3,6
"org.eclipse.jdt.internal.compiler.parser.RecoveredMethod.add(FieldDeclaration,int)",5,8,10
"org.eclipse.jdt.internal.compiler.parser.RecoveredMethod.add(LocalDeclaration,int)",4,6,7
"org.eclipse.jdt.internal.compiler.parser.RecoveredMethod.add(Statement,int)",4,6,7
"org.eclipse.jdt.internal.compiler.parser.RecoveredMethod.add(TypeDeclaration,int)",6,7,11
"org.eclipse.jdt.internal.compiler.parser.RecoveredMethod.bodyStartsAtHeaderEnd()",1,1,1
"org.eclipse.jdt.internal.compiler.parser.RecoveredMethod.parseTree()",1,1,1
"org.eclipse.jdt.internal.compiler.parser.RecoveredMethod.sourceEnd()",1,1,1
"org.eclipse.jdt.internal.compiler.parser.RecoveredMethod.toString(int)",1,4,4
"org.eclipse.jdt.internal.compiler.parser.RecoveredMethod.updateBodyStart(int)",1,1,1
"org.eclipse.jdt.internal.compiler.parser.RecoveredMethod.updateFromParserState()",6,10,25
"org.eclipse.jdt.internal.compiler.parser.RecoveredMethod.updateOnClosingBrace(int,int)",3,3,4
"org.eclipse.jdt.internal.compiler.parser.RecoveredMethod.updateOnOpeningBrace(int,int)",2,3,4
"org.eclipse.jdt.internal.compiler.parser.RecoveredMethod.updateParseTree()",1,1,1
"org.eclipse.jdt.internal.compiler.parser.RecoveredMethod.updateSourceEndIfNecessary(int,int)",1,3,3
"org.eclipse.jdt.internal.compiler.parser.RecoveredMethod.updatedMethodDeclaration()",1,6,8
"org.eclipse.jdt.internal.compiler.parser.RecoveredStatement.RecoveredStatement(Statement,RecoveredElement,int)",1,1,1
"org.eclipse.jdt.internal.compiler.parser.RecoveredStatement.parseTree()",1,1,1
"org.eclipse.jdt.internal.compiler.parser.RecoveredStatement.sourceEnd()",1,1,1
"org.eclipse.jdt.internal.compiler.parser.RecoveredStatement.toString(int)",1,1,1
"org.eclipse.jdt.internal.compiler.parser.RecoveredStatement.updateParseTree()",1,1,1
"org.eclipse.jdt.internal.compiler.parser.RecoveredStatement.updateSourceEndIfNecessary(int,int)",1,1,2
"org.eclipse.jdt.internal.compiler.parser.RecoveredStatement.updatedStatement()",1,1,1
"org.eclipse.jdt.internal.compiler.parser.RecoveredType.RecoveredType(TypeDeclaration,RecoveredElement,int)",1,1,2
"org.eclipse.jdt.internal.compiler.parser.RecoveredType.add(AbstractMethodDeclaration,int)",3,4,7
"org.eclipse.jdt.internal.compiler.parser.RecoveredType.add(Block,int)",1,1,2
"org.eclipse.jdt.internal.compiler.parser.RecoveredType.add(FieldDeclaration,int)",4,5,10
"org.eclipse.jdt.internal.compiler.parser.RecoveredType.add(TypeDeclaration,int)",5,6,9
"org.eclipse.jdt.internal.compiler.parser.RecoveredType.bodyEnd()",2,1,2
"org.eclipse.jdt.internal.compiler.parser.RecoveredType.bodyStartsAtHeaderEnd()",4,1,4
"org.eclipse.jdt.internal.compiler.parser.RecoveredType.enclosingType()",3,1,3
"org.eclipse.jdt.internal.compiler.parser.RecoveredType.name()",1,1,1
"org.eclipse.jdt.internal.compiler.parser.RecoveredType.parseTree()",1,1,1
"org.eclipse.jdt.internal.compiler.parser.RecoveredType.sourceEnd()",1,1,1
"org.eclipse.jdt.internal.compiler.parser.RecoveredType.toString(int)",1,8,8
"org.eclipse.jdt.internal.compiler.parser.RecoveredType.updateBodyStart(int)",1,1,1
"org.eclipse.jdt.internal.compiler.parser.RecoveredType.updateFromParserState()",1,6,18
"org.eclipse.jdt.internal.compiler.parser.RecoveredType.updateOnClosingBrace(int,int)",2,2,3
"org.eclipse.jdt.internal.compiler.parser.RecoveredType.updateOnOpeningBrace(int,int)",3,4,7
"org.eclipse.jdt.internal.compiler.parser.RecoveredType.updateParseTree()",1,1,1
"org.eclipse.jdt.internal.compiler.parser.RecoveredType.updateSourceEndIfNecessary(int,int)",1,1,2
"org.eclipse.jdt.internal.compiler.parser.RecoveredType.updatedStatement()",3,1,4
"org.eclipse.jdt.internal.compiler.parser.RecoveredType.updatedTypeDeclaration()",8,24,39
"org.eclipse.jdt.internal.compiler.parser.RecoveredUnit.RecoveredUnit(CompilationUnitDeclaration,int,Parser)",1,1,1
"org.eclipse.jdt.internal.compiler.parser.RecoveredUnit.add(AbstractMethodDeclaration,int)",2,3,4
"org.eclipse.jdt.internal.compiler.parser.RecoveredUnit.add(FieldDeclaration,int)",2,2,2
"org.eclipse.jdt.internal.compiler.parser.RecoveredUnit.add(ImportReference,int)",2,3,4
"org.eclipse.jdt.internal.compiler.parser.RecoveredUnit.add(TypeDeclaration,int)",4,5,6
"org.eclipse.jdt.internal.compiler.parser.RecoveredUnit.parseTree()",1,1,1
"org.eclipse.jdt.internal.compiler.parser.RecoveredUnit.sourceEnd()",1,1,1
"org.eclipse.jdt.internal.compiler.parser.RecoveredUnit.toString(int)",1,5,5
"org.eclipse.jdt.internal.compiler.parser.RecoveredUnit.updateParseTree()",1,1,1
"org.eclipse.jdt.internal.compiler.parser.RecoveredUnit.updateSourceEndIfNecessary(int,int)",1,1,2
"org.eclipse.jdt.internal.compiler.parser.RecoveredUnit.updatedCompilationUnitDeclaration()",1,7,10
"org.eclipse.jdt.internal.compiler.parser.Scanner.Scanner()",1,1,1
"org.eclipse.jdt.internal.compiler.parser.Scanner.Scanner(boolean,boolean,boolean,long,char[][],char[][],boolean)",1,1,1
"org.eclipse.jdt.internal.compiler.parser.Scanner.atEnd()",1,1,1
"org.eclipse.jdt.internal.compiler.parser.Scanner.checkNonExternalizedString()",2,1,2
"org.eclipse.jdt.internal.compiler.parser.Scanner.checkTaskTag(int,int)",19,15,38
"org.eclipse.jdt.internal.compiler.parser.Scanner.getCurrentIdentifierSource()",9,8,9
"org.eclipse.jdt.internal.compiler.parser.Scanner.getCurrentTokenEndPosition()",1,1,1
"org.eclipse.jdt.internal.compiler.parser.Scanner.getCurrentTokenSource()",1,2,2
"org.eclipse.jdt.internal.compiler.parser.Scanner.getCurrentTokenSourceString()",1,2,2
"org.eclipse.jdt.internal.compiler.parser.Scanner.getCurrentTokenStartPosition()",1,1,1
"org.eclipse.jdt.internal.compiler.parser.Scanner.getLineEnd(int)",5,1,5
"org.eclipse.jdt.internal.compiler.parser.Scanner.getLineEnds()",1,1,1
"org.eclipse.jdt.internal.compiler.parser.Scanner.getLineNumber(int)",7,1,7
"org.eclipse.jdt.internal.compiler.parser.Scanner.getLineStart(int)",5,1,5
"org.eclipse.jdt.internal.compiler.parser.Scanner.getNextChar()",3,11,15
"org.eclipse.jdt.internal.compiler.parser.Scanner.getNextChar(char)",6,11,18
"org.eclipse.jdt.internal.compiler.parser.Scanner.getNextChar(char,char)",8,11,20
"org.eclipse.jdt.internal.compiler.parser.Scanner.getNextCharAsDigit()",6,11,18
"org.eclipse.jdt.internal.compiler.parser.Scanner.getNextCharAsDigit(int)",6,11,18
"org.eclipse.jdt.internal.compiler.parser.Scanner.getNextCharAsJavaIdentifierPart()",6,11,18
"org.eclipse.jdt.internal.compiler.parser.Scanner.getNextToken()",108,86,211
"org.eclipse.jdt.internal.compiler.parser.Scanner.getNextUnicodeChar()",2,10,12
"org.eclipse.jdt.internal.compiler.parser.Scanner.getRawTokenSource()",1,1,1
"org.eclipse.jdt.internal.compiler.parser.Scanner.getRawTokenSourceEnd()",1,1,1
"org.eclipse.jdt.internal.compiler.parser.Scanner.getSource()",1,1,1
"org.eclipse.jdt.internal.compiler.parser.Scanner.isDigit(char)",3,2,3
"org.eclipse.jdt.internal.compiler.parser.Scanner.jumpOverMethodBody()",9,62,117
"org.eclipse.jdt.internal.compiler.parser.Scanner.jumpOverUnicodeWhiteSpace()",3,8,12
"org.eclipse.jdt.internal.compiler.parser.Scanner.optimizedCurrentTokenSource1()",28,2,28
"org.eclipse.jdt.internal.compiler.parser.Scanner.optimizedCurrentTokenSource2()",5,1,8
"org.eclipse.jdt.internal.compiler.parser.Scanner.optimizedCurrentTokenSource3()",5,1,10
"org.eclipse.jdt.internal.compiler.parser.Scanner.optimizedCurrentTokenSource4()",5,1,12
"org.eclipse.jdt.internal.compiler.parser.Scanner.optimizedCurrentTokenSource5()",5,1,14
"org.eclipse.jdt.internal.compiler.parser.Scanner.optimizedCurrentTokenSource6()",5,1,16
"org.eclipse.jdt.internal.compiler.parser.Scanner.parseTags(NLSLine)",2,6,9
"org.eclipse.jdt.internal.compiler.parser.Scanner.pushLineSeparator()",6,6,14
"org.eclipse.jdt.internal.compiler.parser.Scanner.pushUnicodeLineSeparator()",1,1,5
"org.eclipse.jdt.internal.compiler.parser.Scanner.recordComment(int)",2,3,4
"org.eclipse.jdt.internal.compiler.parser.Scanner.resetTo(int,int)",1,1,2
"org.eclipse.jdt.internal.compiler.parser.Scanner.scanEscapeCharacter()",4,10,24
"org.eclipse.jdt.internal.compiler.parser.Scanner.scanIdentifierOrKeyword()",141,15,328
"org.eclipse.jdt.internal.compiler.parser.Scanner.scanNumber(boolean)",33,36,83
"org.eclipse.jdt.internal.compiler.parser.Scanner.setSource(CompilationResult)",1,1,2
"org.eclipse.jdt.internal.compiler.parser.Scanner.setSource(char[])",1,1,2
"org.eclipse.jdt.internal.compiler.parser.Scanner.toString()",3,2,4
"org.eclipse.jdt.internal.compiler.parser.Scanner.toStringAction(int)",104,9,104
"org.eclipse.jdt.internal.compiler.parser.Scanner.unicodeInitializeBuffer(int)",1,2,3
"org.eclipse.jdt.internal.compiler.parser.Scanner.unicodeStoreAt(int)",1,2,3
"org.eclipse.jdt.internal.compiler.parser.SourceTypeConverter.SourceTypeConverter(int,ProblemReporter)",1,1,1
"org.eclipse.jdt.internal.compiler.parser.SourceTypeConverter.buildCompilationUnit(ISourceType[],int,ProblemReporter,CompilationResult)",1,1,2
"org.eclipse.jdt.internal.compiler.parser.SourceTypeConverter.convert(ISourceType[],CompilationResult)",3,7,8
"org.eclipse.jdt.internal.compiler.parser.SourceTypeConverter.convert(InitializerElementInfo,CompilationResult)",1,3,4
"org.eclipse.jdt.internal.compiler.parser.SourceTypeConverter.convert(SourceField,TypeDeclaration,CompilationResult)",1,7,8
"org.eclipse.jdt.internal.compiler.parser.SourceTypeConverter.convert(SourceMethod,CompilationResult)",1,13,19
"org.eclipse.jdt.internal.compiler.parser.SourceTypeConverter.convert(SourceType,CompilationResult)",1,23,38
"org.eclipse.jdt.internal.compiler.parser.SourceTypeConverter.convertAnnotations(JavaElement)",3,2,4
"org.eclipse.jdt.internal.compiler.parser.SourceTypeConverter.createImportReference(char[],int,int,boolean,int)",1,1,2
"org.eclipse.jdt.internal.compiler.parser.SourceTypeConverter.createTypeParameter(char[],char[][],int,int)",1,5,5
"org.eclipse.jdt.internal.compiler.parser.SourceTypeConverter.createTypeReference(char[],int,int)",1,1,1
"org.eclipse.jdt.internal.compiler.parser.SourceTypeConverter.decodeType(char[],int,int,int)",15,14,35
"org.eclipse.jdt.internal.compiler.parser.SourceTypeConverter.decodeTypeArguments(char[],int,int,int)",4,2,4
"org.eclipse.jdt.internal.compiler.parser.SourceTypeConverter.getSource()",1,2,2
"org.eclipse.jdt.internal.compiler.parser.SourceTypeConverter.parseMemberValue(char[])",1,1,2
"org.eclipse.jdt.internal.compiler.parser.diagnose.DiagnoseParser.DiagnoseParser(Parser,int,int,int,CompilerOptions)",1,1,1
"org.eclipse.jdt.internal.compiler.parser.diagnose.DiagnoseParser.DiagnoseParser(Parser,int,int,int,int[],int[],int[],CompilerOptions)",1,1,1
"org.eclipse.jdt.internal.compiler.parser.diagnose.DiagnoseParser.PrimaryRepairInfo.PrimaryRepairInfo()",1,1,1
"org.eclipse.jdt.internal.compiler.parser.diagnose.DiagnoseParser.PrimaryRepairInfo.copy()",1,1,1
"org.eclipse.jdt.internal.compiler.parser.diagnose.DiagnoseParser.RepairCandidate.RepairCandidate()",1,1,1
"org.eclipse.jdt.internal.compiler.parser.diagnose.DiagnoseParser.StateInfo.StateInfo(int,int)",1,1,1
"org.eclipse.jdt.internal.compiler.parser.diagnose.DiagnoseParser.checkPrimaryDistance(int[],int,PrimaryRepairInfo)",1,22,51
"org.eclipse.jdt.internal.compiler.parser.diagnose.DiagnoseParser.diagnoseParse()",6,19,31
"org.eclipse.jdt.internal.compiler.parser.diagnose.DiagnoseParser.errorRecovery(int,boolean)",7,4,9
"org.eclipse.jdt.internal.compiler.parser.diagnose.DiagnoseParser.getNtermIndex(int,int,int)",4,4,6
"org.eclipse.jdt.internal.compiler.parser.diagnose.DiagnoseParser.getTermIndex(int[],int,int,int)",4,6,13
"org.eclipse.jdt.internal.compiler.parser.diagnose.DiagnoseParser.isBetterSymbol(int,int)",1,1,1
"org.eclipse.jdt.internal.compiler.parser.diagnose.DiagnoseParser.mergeCandidate(int,int)",4,3,4
"org.eclipse.jdt.internal.compiler.parser.diagnose.DiagnoseParser.misplacementRecovery(int[],int,int,SecondaryRepairInfo,boolean)",1,2,6
"org.eclipse.jdt.internal.compiler.parser.diagnose.DiagnoseParser.misspell(int,int)",3,3,36
"org.eclipse.jdt.internal.compiler.parser.diagnose.DiagnoseParser.parseCheck(int[],int,int,int)",15,17,28
"org.eclipse.jdt.internal.compiler.parser.diagnose.DiagnoseParser.primaryDiagnosis(PrimaryRepairInfo)",3,14,16
"org.eclipse.jdt.internal.compiler.parser.diagnose.DiagnoseParser.primaryPhase(int)",5,8,25
"org.eclipse.jdt.internal.compiler.parser.diagnose.DiagnoseParser.problemReporter()",1,1,1
"org.eclipse.jdt.internal.compiler.parser.diagnose.DiagnoseParser.reallocateStacks()",1,2,2
"org.eclipse.jdt.internal.compiler.parser.diagnose.DiagnoseParser.reportError(int,int,int,int)",1,1,1
"org.eclipse.jdt.internal.compiler.parser.diagnose.DiagnoseParser.reportError(int,int,int,int,int)",1,2,3
"org.eclipse.jdt.internal.compiler.parser.diagnose.DiagnoseParser.reportPrimaryError(int,int,int,int)",2,7,17
"org.eclipse.jdt.internal.compiler.parser.diagnose.DiagnoseParser.reportSecondaryError(int,int,int,int,int)",2,9,17
"org.eclipse.jdt.internal.compiler.parser.diagnose.DiagnoseParser.scopeTrial(int[],int,PrimaryRepairInfo)",1,1,2
"org.eclipse.jdt.internal.compiler.parser.diagnose.DiagnoseParser.scopeTrialCheck(int[],int,PrimaryRepairInfo,int)",11,14,29
"org.eclipse.jdt.internal.compiler.parser.diagnose.DiagnoseParser.secondaryCheck(int[],int,int,int)",4,2,6
"org.eclipse.jdt.internal.compiler.parser.diagnose.DiagnoseParser.secondaryDiagnosis(SecondaryRepairInfo)",2,6,6
"org.eclipse.jdt.internal.compiler.parser.diagnose.DiagnoseParser.secondaryPhase(int)",3,14,32
"org.eclipse.jdt.internal.compiler.parser.diagnose.DiagnoseParser.secondaryRecovery(int[],int,int,SecondaryRepairInfo,boolean)",1,4,18
"org.eclipse.jdt.internal.compiler.parser.diagnose.DiagnoseParser.toString()",1,1,1
"org.eclipse.jdt.internal.compiler.parser.diagnose.LexStream.LexStream(int,Scanner,int[],int[],int[],int,int,int)",1,1,1
"org.eclipse.jdt.internal.compiler.parser.diagnose.LexStream.Token.toString()",1,1,1
"org.eclipse.jdt.internal.compiler.parser.diagnose.LexStream.afterEol(int)",1,2,2
"org.eclipse.jdt.internal.compiler.parser.diagnose.LexStream.badtoken()",1,1,1
"org.eclipse.jdt.internal.compiler.parser.diagnose.LexStream.end(int)",1,1,1
"org.eclipse.jdt.internal.compiler.parser.diagnose.LexStream.flags(int)",1,1,1
"org.eclipse.jdt.internal.compiler.parser.diagnose.LexStream.getToken()",1,1,1
"org.eclipse.jdt.internal.compiler.parser.diagnose.LexStream.isInsideStream(int)",4,1,5
"org.eclipse.jdt.internal.compiler.parser.diagnose.LexStream.kind(int)",1,1,1
"org.eclipse.jdt.internal.compiler.parser.diagnose.LexStream.line(int)",1,1,1
"org.eclipse.jdt.internal.compiler.parser.diagnose.LexStream.name(int)",1,1,1
"org.eclipse.jdt.internal.compiler.parser.diagnose.LexStream.next(int)",1,1,2
"org.eclipse.jdt.internal.compiler.parser.diagnose.LexStream.previous(int)",1,1,2
"org.eclipse.jdt.internal.compiler.parser.diagnose.LexStream.readTokenFromScanner()",1,4,8
"org.eclipse.jdt.internal.compiler.parser.diagnose.LexStream.reset()",1,1,1
"org.eclipse.jdt.internal.compiler.parser.diagnose.LexStream.reset(int)",1,1,1
"org.eclipse.jdt.internal.compiler.parser.diagnose.LexStream.start(int)",1,1,1
"org.eclipse.jdt.internal.compiler.parser.diagnose.LexStream.toString()",1,6,7
