Complexity metrics,Sex, 27 out 2017 14:45:55 BRST
"com.mongodb.connection.DefaultConnectionPool.UsageTrackingInternalConnectionItemFactory.shouldPrune(UsageTrackingInternalConnection)",1,1,2
"com.mongodb.connection.DefaultConnectionPool.close()",1,3,3
"com.mongodb.connection.DefaultConnectionPool.createMaintenanceTask()",1,8,9
"com.mongodb.connection.DefaultConnectionPool.createMaintenanceTimer()",2,2,2
"com.mongodb.connection.DefaultConnectionPool.createTimeoutException()",1,1,1
"com.mongodb.connection.DefaultConnectionPool.createWaitQueueFullException()",1,1,1
"com.mongodb.connection.DefaultConnectionPool.doMaintenance()",1,2,2
"com.mongodb.connection.DefaultConnectionPool.expired(long,long,long)",1,1,2
"com.mongodb.connection.DefaultConnectionPool.fromPreviousGeneration(UsageTrackingInternalConnection)",1,1,1
"com.mongodb.connection.DefaultConnectionPool.get()",1,1,1
"com.mongodb.connection.DefaultConnectionPool.get(long,TimeUnit)",4,5,5
"com.mongodb.connection.DefaultConnectionPool.getAsync(SingleResultCallback<InternalConnection>)",1,9,10
"com.mongodb.connection.DefaultConnectionPool.getAsyncGetter()",1,2,2
"com.mongodb.connection.DefaultConnectionPool.getId(InternalConnection)",1,1,1
"com.mongodb.connection.DefaultConnectionPool.getPool()",1,1,1
"com.mongodb.connection.DefaultConnectionPool.getPooledConnection(long,TimeUnit)",1,3,3
"com.mongodb.connection.DefaultConnectionPool.incrementGenerationOnSocketException(InternalConnection,Throwable)",1,3,4
"com.mongodb.connection.DefaultConnectionPool.invalidate()",1,1,1
"com.mongodb.connection.DefaultConnectionPool.openAsync(PooledConnection,SingleResultCallback<InternalConnection>)",1,7,7
"com.mongodb.connection.DefaultConnectionPool.pastMaxIdleTime(UsageTrackingInternalConnection)",1,1,1
"com.mongodb.connection.DefaultConnectionPool.pastMaxLifeTime(UsageTrackingInternalConnection)",1,1,1
"com.mongodb.connection.DefaultConnectionPool.shouldEnsureMinSize()",1,1,1
"com.mongodb.connection.DefaultConnectionPool.shouldPrune()",1,2,2
"com.mongodb.connection.DefaultConnectionPool.shouldPrune(UsageTrackingInternalConnection)",1,3,3
"com.mongodb.connection.DefaultConnectionPool.shutdownAsyncGetter()",1,2,2
"com.mongodb.connection.DefaultServer.DefaultServer(ServerId,ClusterConnectionMode,ConnectionPool,ConnectionFactory,ServerMonitorFactory,ServerListener,CommandListener,ClusterClock)",1,1,1
"com.mongodb.connection.DefaultServer.DefaultServerProtocolExecutor.execute(CommandProtocol<T>,InternalConnection,SessionContext)",1,2,2
"com.mongodb.connection.DefaultServer.DefaultServerProtocolExecutor.execute(LegacyProtocol<T>,InternalConnection)",1,2,2
"com.mongodb.connection.DefaultServer.DefaultServerProtocolExecutor.executeAsync(CommandProtocol<T>,InternalConnection,SessionContext,SingleResultCallback<T>)",1,2,2
"com.mongodb.connection.DefaultServer.DefaultServerProtocolExecutor.executeAsync(LegacyProtocol<T>,InternalConnection,SingleResultCallback<T>)",1,2,2
"com.mongodb.connection.DefaultServer.DefaultServerStateListener.stateChanged(ChangeEvent<ServerDescription>)",1,1,1
"com.mongodb.connection.DefaultServer.close()",1,2,2
"com.mongodb.connection.DefaultServer.connect()",1,1,1
"com.mongodb.connection.DefaultServer.getConnection()",1,2,2
"com.mongodb.connection.DefaultServer.getConnectionAsync(SingleResultCallback<AsyncConnection>)",1,3,3
"com.mongodb.connection.DefaultServer.getConnectionPool()",1,1,1
"com.mongodb.connection.DefaultServer.getDescription()",1,1,1
"com.mongodb.connection.DefaultServer.handleThrowable(Throwable)",1,2,5
"com.mongodb.connection.DefaultServer.invalidate()",1,1,1
"com.mongodb.connection.DefaultServer.isClosed()",1,1,1
"com.mongodb.connection.DefaultServerConnection.DefaultServerConnection(InternalConnection,ProtocolExecutor,ClusterConnectionMode)",1,1,1
"com.mongodb.connection.DefaultServerConnection.command(String,BsonDocument,FieldNameValidator,ReadPreference,Decoder<T>,SessionContext)",1,1,1
"com.mongodb.connection.DefaultServerConnection.command(String,BsonDocument,FieldNameValidator,ReadPreference,Decoder<T>,SessionContext,boolean,SplittablePayload,FieldNameValidator)",1,1,1
"com.mongodb.connection.DefaultServerConnection.command(String,BsonDocument,boolean,FieldNameValidator,Decoder<T>)",1,1,1
"com.mongodb.connection.DefaultServerConnection.commandAsync(String,BsonDocument,FieldNameValidator,ReadPreference,Decoder<T>,SessionContext,SingleResultCallback<T>)",1,1,1
"com.mongodb.connection.DefaultServerConnection.commandAsync(String,BsonDocument,FieldNameValidator,ReadPreference,Decoder<T>,SessionContext,boolean,SplittablePayload,FieldNameValidator,SingleResultCallback<T>)",1,1,1
"com.mongodb.connection.DefaultServerConnection.commandAsync(String,BsonDocument,boolean,FieldNameValidator,Decoder<T>,SingleResultCallback<T>)",1,1,1
"com.mongodb.connection.DefaultServerConnection.delete(MongoNamespace,boolean,DeleteRequest)",1,1,1
"com.mongodb.connection.DefaultServerConnection.deleteAsync(MongoNamespace,boolean,DeleteRequest,SingleResultCallback<WriteConcernResult>)",1,1,1
"com.mongodb.connection.DefaultServerConnection.executeProtocol(CommandProtocol<T>,SessionContext)",1,1,1
"com.mongodb.connection.DefaultServerConnection.executeProtocol(LegacyProtocol<T>)",1,1,1
"com.mongodb.connection.DefaultServerConnection.executeProtocolAsync(CommandProtocol<T>,SessionContext,SingleResultCallback<T>)",1,2,2
"com.mongodb.connection.DefaultServerConnection.executeProtocolAsync(LegacyProtocol<T>,SingleResultCallback<T>)",1,2,2
"com.mongodb.connection.DefaultServerConnection.getDescription()",1,1,1
"com.mongodb.connection.DefaultServerConnection.getMore(MongoNamespace,long,int,Decoder<T>)",1,1,1
"com.mongodb.connection.DefaultServerConnection.getMoreAsync(MongoNamespace,long,int,Decoder<T>,SingleResultCallback<QueryResult<T>>)",1,1,1
"com.mongodb.connection.DefaultServerConnection.getReadPreferenceFromSlaveOk(boolean)",1,2,2
"com.mongodb.connection.DefaultServerConnection.getSlaveOk(boolean)",1,3,3
"com.mongodb.connection.DefaultServerConnection.insert(MongoNamespace,boolean,InsertRequest)",1,1,1
"com.mongodb.connection.DefaultServerConnection.insertAsync(MongoNamespace,boolean,InsertRequest,SingleResultCallback<WriteConcernResult>)",1,1,1
"com.mongodb.connection.DefaultServerConnection.killCursor(List<Long>)",1,1,1
"com.mongodb.connection.DefaultServerConnection.killCursor(MongoNamespace,List<Long>)",1,1,1
"com.mongodb.connection.DefaultServerConnection.killCursorAsync(List<Long>,SingleResultCallback<Void>)",1,1,1
"com.mongodb.connection.DefaultServerConnection.killCursorAsync(MongoNamespace,List<Long>,SingleResultCallback<Void>)",1,1,1
"com.mongodb.connection.DefaultServerConnection.query(MongoNamespace,BsonDocument,BsonDocument,int,int,boolean,boolean,boolean,boolean,boolean,boolean,Decoder<T>)",1,1,1
"com.mongodb.connection.DefaultServerConnection.query(MongoNamespace,BsonDocument,BsonDocument,int,int,int,boolean,boolean,boolean,boolean,boolean,boolean,Decoder<T>)",1,1,1
"com.mongodb.connection.DefaultServerConnection.queryAsync(MongoNamespace,BsonDocument,BsonDocument,int,int,boolean,boolean,boolean,boolean,boolean,boolean,Decoder<T>,SingleResultCallback<QueryResult<T>>)",1,1,1
"com.mongodb.connection.DefaultServerConnection.queryAsync(MongoNamespace,BsonDocument,BsonDocument,int,int,int,boolean,boolean,boolean,boolean,boolean,boolean,Decoder<T>,SingleResultCallback<QueryResult<T>>)",1,1,1
"com.mongodb.connection.DefaultServerConnection.release()",1,2,2
"com.mongodb.connection.DefaultServerConnection.retain()",1,1,1
"com.mongodb.connection.DefaultServerConnection.update(MongoNamespace,boolean,UpdateRequest)",1,1,1
"com.mongodb.connection.DefaultServerConnection.updateAsync(MongoNamespace,boolean,UpdateRequest,SingleResultCallback<WriteConcernResult>)",1,1,1
"com.mongodb.connection.DefaultServerMonitor.DefaultServerMonitor(ServerId,ServerSettings,ClusterClock,ChangeListener<ServerDescription>,InternalConnectionFactory,ConnectionPool)",1,1,1
"com.mongodb.connection.DefaultServerMonitor.ServerMonitorRunnable.getConnectingServerDescription(Throwable)",1,1,1
"com.mongodb.connection.DefaultServerMonitor.ServerMonitorRunnable.logStateChange(ServerDescription,ServerDescription)",1,3,3
"com.mongodb.connection.DefaultServerMonitor.ServerMonitorRunnable.lookupServerDescription(InternalConnection)",1,3,3
"com.mongodb.connection.DefaultServerMonitor.ServerMonitorRunnable.run()",3,9,11
"com.mongodb.connection.DefaultServerMonitor.ServerMonitorRunnable.waitForNext()",1,4,5
"com.mongodb.connection.DefaultServerMonitor.ServerMonitorRunnable.waitForSignalOrTimeout()",1,1,1
"com.mongodb.connection.DefaultServerMonitor.close()",1,1,1
"com.mongodb.connection.DefaultServerMonitor.connect()",1,1,1
"com.mongodb.connection.DefaultServerMonitor.shouldLogStageChange(ServerDescription,ServerDescription)",17,12,28
"com.mongodb.connection.DefaultServerMonitor.start()",1,1,1
"com.mongodb.connection.DefaultServerMonitorFactory.DefaultServerMonitorFactory(ServerId,ServerSettings,ClusterClock,InternalConnectionFactory,ConnectionPool)",1,1,1
"com.mongodb.connection.DefaultServerMonitorFactory.create(ChangeListener<ServerDescription>)",1,1,1
"com.mongodb.connection.DeleteMessage.DeleteMessage(String,DeleteRequest,MessageSettings)",1,1,1
"com.mongodb.connection.DeleteMessage.encodeMessageBodyWithMetadata(BsonOutput)",1,2,2
"com.mongodb.connection.DeleteProtocol.DeleteProtocol(MongoNamespace,boolean,DeleteRequest)",1,1,1
"com.mongodb.connection.DeleteProtocol.createRequestMessage(MessageSettings)",1,1,1
"com.mongodb.connection.DeleteProtocol.execute(InternalConnection)",1,2,2
"com.mongodb.connection.DeleteProtocol.executeAsync(InternalConnection,SingleResultCallback<WriteConcernResult>)",1,4,4
"com.mongodb.connection.DeleteProtocol.getAsWriteCommand(ByteBufferBsonOutput,int)",1,1,2
"com.mongodb.connection.DeleteProtocol.getLogger()",1,1,1
"com.mongodb.connection.DescriptionHelper.DescriptionHelper()",1,1,1
"com.mongodb.connection.DescriptionHelper.createConnectionDescription(ConnectionId,BsonDocument,BsonDocument)",1,1,1
"com.mongodb.connection.DescriptionHelper.createServerDescription(ServerAddress,BsonDocument,ServerVersion,long)",1,2,2
"com.mongodb.connection.DescriptionHelper.getCompressors(BsonDocument)",1,2,2
"com.mongodb.connection.DescriptionHelper.getElectionId(BsonDocument)",1,2,2
"com.mongodb.connection.DescriptionHelper.getLastWriteDate(BsonDocument)",2,1,2
"com.mongodb.connection.DescriptionHelper.getLogicalSessionTimeoutMinutes(BsonDocument)",1,2,2
"com.mongodb.connection.DescriptionHelper.getMaxBsonObjectSize(BsonDocument)",1,1,1
"com.mongodb.connection.DescriptionHelper.getMaxMessageSizeBytes(BsonDocument)",1,1,1
"com.mongodb.connection.DescriptionHelper.getMaxWriteBatchSize(BsonDocument)",1,1,1
"com.mongodb.connection.DescriptionHelper.getServerType(BsonDocument)",9,4,11
"com.mongodb.connection.DescriptionHelper.getSetVersion(BsonDocument)",1,2,2
"com.mongodb.connection.DescriptionHelper.getString(BsonDocument,String)",2,2,2
"com.mongodb.connection.DescriptionHelper.getTagSetFromDocument(BsonDocument)",1,2,2
"com.mongodb.connection.DescriptionHelper.getVersion(BsonDocument)",1,1,1
"com.mongodb.connection.DescriptionHelper.isReplicaSetMember(BsonDocument)",1,2,2
"com.mongodb.connection.DescriptionHelper.listToSet(BsonArray)",2,4,4
"com.mongodb.connection.ElementExtendingBsonWriter.ElementExtendingBsonWriter(BsonWriter,List<BsonElement>)",1,1,1
"com.mongodb.connection.ElementExtendingBsonWriter.writeEndDocument()",1,2,2
"com.mongodb.connection.ExponentiallyWeightedMovingAverage.ExponentiallyWeightedMovingAverage(double)",1,1,2
"com.mongodb.connection.ExponentiallyWeightedMovingAverage.addSample(long)",1,1,2
"com.mongodb.connection.ExponentiallyWeightedMovingAverage.getAverage()",1,1,2
"com.mongodb.connection.ExponentiallyWeightedMovingAverage.reset()",1,1,1
"com.mongodb.connection.FutureAsyncCompletionHandler.completed(T)",1,1,1
"com.mongodb.connection.FutureAsyncCompletionHandler.failed(Throwable)",1,1,1
"com.mongodb.connection.FutureAsyncCompletionHandler.get(String)",4,1,5
"com.mongodb.connection.FutureAsyncCompletionHandler.getOpen()",1,1,1
"com.mongodb.connection.FutureAsyncCompletionHandler.getRead()",1,1,1
"com.mongodb.connection.FutureAsyncCompletionHandler.getWrite()",1,1,1
"com.mongodb.connection.GSSAPIAuthenticator.GSSAPIAuthenticator(MongoCredential)",2,2,2
"com.mongodb.connection.GSSAPIAuthenticator.createSaslClient(ServerAddress)",2,3,6
"com.mongodb.connection.GSSAPIAuthenticator.getGSSCredential(String)",1,1,1
"com.mongodb.connection.GSSAPIAuthenticator.getHostName(ServerAddress)",1,2,2
"com.mongodb.connection.GSSAPIAuthenticator.getMechanismName()",1,1,1
"com.mongodb.connection.GetMoreMessage.GetMoreMessage(String,long,int)",1,1,1
"com.mongodb.connection.GetMoreMessage.encodeMessageBodyWithMetadata(BsonOutput)",1,1,1
"com.mongodb.connection.GetMoreMessage.getCursorId()",1,1,1
"com.mongodb.connection.GetMoreMessage.writeGetMore(BsonOutput)",1,1,1
"com.mongodb.connection.GetMoreProtocol.GetMoreProtocol(MongoNamespace,long,int,Decoder<T>)",1,1,1
"com.mongodb.connection.GetMoreProtocol.GetMoreResultCallback.GetMoreResultCallback(SingleResultCallback<QueryResult<T>>,long,GetMoreMessage,ConnectionDescription,CommandListener,long)",1,1,1
"com.mongodb.connection.GetMoreProtocol.GetMoreResultCallback.callCallback(ResponseBuffers,Throwable)",4,10,10
"com.mongodb.connection.GetMoreProtocol.asGetMoreCommandDocument()",1,1,1
"com.mongodb.connection.GetMoreProtocol.asGetMoreCommandResponseDocument(QueryResult<T>,ResponseBuffers)",1,3,3
"com.mongodb.connection.GetMoreProtocol.execute(InternalConnection)",3,7,7
"com.mongodb.connection.GetMoreProtocol.executeAsync(InternalConnection,SingleResultCallback<QueryResult<T>>)",1,5,5
"com.mongodb.connection.GetMoreProtocol.sendMessage(GetMoreMessage,InternalConnection)",1,2,2
"com.mongodb.connection.GetMoreProtocol.setCommandListener(CommandListener)",1,1,1
"com.mongodb.connection.InsertMessage.InsertMessage(String,InsertRequest,MessageSettings)",1,1,1
"com.mongodb.connection.InsertMessage.encodeMessageBodyWithMetadata(BsonOutput)",1,1,1
"com.mongodb.connection.InsertMessage.writeInsertPrologue(BsonOutput)",1,1,1
"com.mongodb.connection.InsertProtocol.InsertProtocol(MongoNamespace,boolean,InsertRequest)",1,1,1
"com.mongodb.connection.InsertProtocol.createRequestMessage(MessageSettings)",1,1,1
"com.mongodb.connection.InsertProtocol.execute(InternalConnection)",1,2,2
"com.mongodb.connection.InsertProtocol.executeAsync(InternalConnection,SingleResultCallback<WriteConcernResult>)",1,4,4
"com.mongodb.connection.InsertProtocol.getAsWriteCommand(ByteBufferBsonOutput,int)",1,1,1
"com.mongodb.connection.InsertProtocol.getLogger()",1,1,1
"com.mongodb.connection.InternalStreamConnection.CommandEventSender.CommandEventSender(CommandMessage)",1,1,1
"com.mongodb.connection.InternalStreamConnection.CommandEventSender.getCommandName()",2,1,2
"com.mongodb.connection.InternalStreamConnection.CommandEventSender.sendFailedEvent(Throwable)",1,5,5
"com.mongodb.connection.InternalStreamConnection.CommandEventSender.sendStartedEvent(ByteBufferBsonOutput)",1,5,7
"com.mongodb.connection.InternalStreamConnection.CommandEventSender.sendSucceededEvent(ResponseBuffers)",1,4,4
"com.mongodb.connection.InternalStreamConnection.CommandEventSender.sendSucceededEventForOneWayCommand()",1,3,3
"com.mongodb.connection.InternalStreamConnection.InternalStreamConnection(ServerId,StreamFactory,List<MongoCompressor>,CommandListener,InternalConnectionInitializer)",1,1,1
"com.mongodb.connection.InternalStreamConnection.MessageHeaderCallback.MessageCallback.MessageCallback(MessageHeader)",1,1,1
"com.mongodb.connection.InternalStreamConnection.MessageHeaderCallback.MessageCallback.onResult(ByteBuf,Throwable)",2,4,4
"com.mongodb.connection.InternalStreamConnection.MessageHeaderCallback.MessageHeaderCallback(SingleResultCallback<ResponseBuffers>)",1,1,1
"com.mongodb.connection.InternalStreamConnection.MessageHeaderCallback.onResult(ByteBuf,Throwable)",2,4,4
"com.mongodb.connection.InternalStreamConnection.close()",1,4,4
"com.mongodb.connection.InternalStreamConnection.createCompressor(MongoCompressor)",3,3,3
"com.mongodb.connection.InternalStreamConnection.createCompressorMap(List<MongoCompressor>)",1,2,2
"com.mongodb.connection.InternalStreamConnection.findSendCompressor(ConnectionDescription)",4,2,4
"com.mongodb.connection.InternalStreamConnection.getBuffer(int)",1,1,1
"com.mongodb.connection.InternalStreamConnection.getCompressor(CompressedHeader)",2,2,2
"com.mongodb.connection.InternalStreamConnection.getDescription()",1,1,1
"com.mongodb.connection.InternalStreamConnection.getId()",1,1,1
"com.mongodb.connection.InternalStreamConnection.getResponseDocument(ResponseBuffers,int,Decoder<T>)",1,1,1
"com.mongodb.connection.InternalStreamConnection.getServerAddress()",1,1,1
"com.mongodb.connection.InternalStreamConnection.isClosed()",1,1,1
"com.mongodb.connection.InternalStreamConnection.open()",2,3,3
"com.mongodb.connection.InternalStreamConnection.openAsync(SingleResultCallback<Void>)",1,4,4
"com.mongodb.connection.InternalStreamConnection.opened()",1,1,1
"com.mongodb.connection.InternalStreamConnection.readAsync(int,SingleResultCallback<ByteBuf>)",2,3,3
"com.mongodb.connection.InternalStreamConnection.receiveCommandMessageResponse(CommandMessage,Decoder<T>,CommandEventSender,SessionContext)",2,2,2
"com.mongodb.connection.InternalStreamConnection.receiveMessage(int)",2,3,3
"com.mongodb.connection.InternalStreamConnection.receiveMessageAsync(int,SingleResultCallback<ResponseBuffers>)",2,4,4
"com.mongodb.connection.InternalStreamConnection.receiveResponseBuffers()",2,2,2
"com.mongodb.connection.InternalStreamConnection.sendAndReceive(CommandMessage,Decoder<T>,SessionContext)",2,4,4
"com.mongodb.connection.InternalStreamConnection.sendAndReceiveAsync(CommandMessage,Decoder<T>,SessionContext,SingleResultCallback<T>)",2,5,5
"com.mongodb.connection.InternalStreamConnection.sendCommandMessage(CommandMessage,CommandEventSender,ByteBufferBsonOutput,SessionContext)",1,3,3
"com.mongodb.connection.InternalStreamConnection.sendCommandMessageAsync(int,Decoder<T>,SessionContext,SingleResultCallback<T>,ByteBufferBsonOutput,CommandEventSender,boolean)",3,6,6
"com.mongodb.connection.InternalStreamConnection.sendMessage(List<ByteBuf>,int)",2,3,3
