Complexity metrics,Ter, 24 out 2017 17:17:05 BRST
"com.android.sdklib.internal.repository.packages.MinToolsPackage.getMinToolsRevision()",1,1,1
"com.android.sdklib.internal.repository.packages.MinToolsPackage.hashCode()",1,2,2
"com.android.sdklib.internal.repository.packages.MinToolsPackage.saveProperties(Properties)",1,2,2
"com.android.sdklib.internal.repository.packages.Package.Package(SdkSource,Node,String,Map<String, String>)",1,1,1
"com.android.sdklib.internal.repository.packages.Package.Package(SdkSource,Properties,int,String,String,String,Os,Arch,String)",1,4,9
"com.android.sdklib.internal.repository.packages.Package.compareTo(Package)",1,1,1
"com.android.sdklib.internal.repository.packages.Package.comparisonKey()",1,10,11
"com.android.sdklib.internal.repository.packages.Package.equals(Object)",12,3,12
"com.android.sdklib.internal.repository.packages.Package.getArchives()",1,1,1
"com.android.sdklib.internal.repository.packages.Package.getDescUrl()",1,1,1
"com.android.sdklib.internal.repository.packages.Package.getDescription()",1,1,1
"com.android.sdklib.internal.repository.packages.Package.getLicense()",1,1,1
"com.android.sdklib.internal.repository.packages.Package.getLongDescription()",1,9,10
"com.android.sdklib.internal.repository.packages.Package.getParentSource()",1,1,1
"com.android.sdklib.internal.repository.packages.Package.getProperty(Properties,String,String)",2,1,2
"com.android.sdklib.internal.repository.packages.Package.getPropertyInt(Properties,String,int)",2,3,4
"com.android.sdklib.internal.repository.packages.Package.getReleaseNote()",1,1,1
"com.android.sdklib.internal.repository.packages.Package.getReleaseNoteUrl()",1,1,1
"com.android.sdklib.internal.repository.packages.Package.hasArchive(Archive)",3,1,3
"com.android.sdklib.internal.repository.packages.Package.hasCompatibleArchive()",3,2,3
"com.android.sdklib.internal.repository.packages.Package.hashCode()",1,3,3
"com.android.sdklib.internal.repository.packages.Package.initializeArchives(Properties,Os,Arch,String)",1,1,1
"com.android.sdklib.internal.repository.packages.Package.isLocal()",1,2,2
"com.android.sdklib.internal.repository.packages.Package.isObsolete()",1,1,1
"com.android.sdklib.internal.repository.packages.Package.parseArchive(Node)",1,1,1
"com.android.sdklib.internal.repository.packages.Package.parseArchives(Node)",1,6,6
"com.android.sdklib.internal.repository.packages.Package.parseLicense(Node,Map<String, String>)",3,3,3
"com.android.sdklib.internal.repository.packages.Package.postInstallHook(Archive,ITaskMonitor,File)",1,1,1
"com.android.sdklib.internal.repository.packages.Package.postUnzipFileHook(Archive,ITaskMonitor,IFileOp,File,ZipArchiveEntry)",1,4,5
"com.android.sdklib.internal.repository.packages.Package.preInstallHook(Archive,ITaskMonitor,String,File)",1,1,1
"com.android.sdklib.internal.repository.packages.Package.saveProperties(Properties)",1,13,13
"com.android.sdklib.internal.repository.packages.Package.toString()",2,1,2
"com.android.sdklib.internal.repository.packages.PackageParserUtils.findChildElement(Node,String)",5,6,7
"com.android.sdklib.internal.repository.packages.PackageParserUtils.getEnumAttribute(Node,String,Object[],Object)",4,3,4
"com.android.sdklib.internal.repository.packages.PackageParserUtils.getOptionalXmlString(Node,String)",1,2,2
"com.android.sdklib.internal.repository.packages.PackageParserUtils.getXmlInt(Node,String,int)",1,1,2
"com.android.sdklib.internal.repository.packages.PackageParserUtils.getXmlLong(Node,String,long)",1,1,2
"com.android.sdklib.internal.repository.packages.PackageParserUtils.getXmlString(Node,String)",1,2,2
"com.android.sdklib.internal.repository.packages.PackageParserUtils.parseFullRevisionElement(Node)",1,3,4
"com.android.sdklib.internal.repository.packages.PlatformPackage.PlatformPackage(IAndroidTarget,Properties)",1,1,1
"com.android.sdklib.internal.repository.packages.PlatformPackage.PlatformPackage(SdkSource,IAndroidTarget,Properties)",1,2,2
"com.android.sdklib.internal.repository.packages.PlatformPackage.PlatformPackage(SdkSource,Node,String,Map<String, String>)",1,1,2
"com.android.sdklib.internal.repository.packages.PlatformPackage.create(IAndroidTarget,Properties)",1,1,1
"com.android.sdklib.internal.repository.packages.PlatformPackage.equals(Object)",13,4,13
"com.android.sdklib.internal.repository.packages.PlatformPackage.getAndroidVersion()",1,1,1
"com.android.sdklib.internal.repository.packages.PlatformPackage.getIncludedAbi()",1,1,1
"com.android.sdklib.internal.repository.packages.PlatformPackage.getInstallFolder(String,SdkManager)",3,4,4
"com.android.sdklib.internal.repository.packages.PlatformPackage.getLayoutlibVersion()",1,1,1
"com.android.sdklib.internal.repository.packages.PlatformPackage.getListDescription()",1,2,4
"com.android.sdklib.internal.repository.packages.PlatformPackage.getLongDescription()",1,4,5
"com.android.sdklib.internal.repository.packages.PlatformPackage.getShortDescription()",1,2,4
"com.android.sdklib.internal.repository.packages.PlatformPackage.getVersionName()",1,1,1
"com.android.sdklib.internal.repository.packages.PlatformPackage.hashCode()",1,4,4
"com.android.sdklib.internal.repository.packages.PlatformPackage.installId()",1,1,1
"com.android.sdklib.internal.repository.packages.PlatformPackage.sameItemAs(Package)",2,2,2
"com.android.sdklib.internal.repository.packages.PlatformPackage.saveProperties(Properties)",1,3,3
"com.android.sdklib.internal.repository.packages.PlatformToolPackage.PlatformToolPackage(SdkSource,Node,String,Map<String, String>)",1,1,1
"com.android.sdklib.internal.repository.packages.PlatformToolPackage.PlatformToolPackage(SdkSource,Properties,int,String,String,String,Os,Arch,String)",1,1,1
"com.android.sdklib.internal.repository.packages.PlatformToolPackage.create(SdkSource,Properties,int,String,String,String,Os,Arch,String)",2,6,9
"com.android.sdklib.internal.repository.packages.PlatformToolPackage.getInstallFolder(String,SdkManager)",1,1,1
"com.android.sdklib.internal.repository.packages.PlatformToolPackage.getListDescription()",1,1,2
"com.android.sdklib.internal.repository.packages.PlatformToolPackage.getLongDescription()",1,4,5
"com.android.sdklib.internal.repository.packages.PlatformToolPackage.getShortDescription()",1,1,2
"com.android.sdklib.internal.repository.packages.PlatformToolPackage.installId()",2,1,2
"com.android.sdklib.internal.repository.packages.PlatformToolPackage.preInstallHook(Archive,ITaskMonitor,String,File)",1,1,1
"com.android.sdklib.internal.repository.packages.PlatformToolPackage.sameItemAs(Package)",1,1,1
"com.android.sdklib.internal.repository.packages.PlatformToolPackage.sameItemAs(Package,boolean)",3,3,3
"com.android.sdklib.internal.repository.packages.SamplePackage.SamplePackage(IAndroidTarget,Properties)",1,1,1
"com.android.sdklib.internal.repository.packages.SamplePackage.SamplePackage(SdkSource,Node,String,Map<String, String>)",1,1,2
"com.android.sdklib.internal.repository.packages.SamplePackage.SamplePackage(String,Properties)",1,1,1
"com.android.sdklib.internal.repository.packages.SamplePackage.computeContentHash(File)",2,2,3
"com.android.sdklib.internal.repository.packages.SamplePackage.create(IAndroidTarget,Properties)",1,1,1
"com.android.sdklib.internal.repository.packages.SamplePackage.create(String,Properties)",1,1,1
"com.android.sdklib.internal.repository.packages.SamplePackage.getAndroidVersion()",1,1,1
"com.android.sdklib.internal.repository.packages.SamplePackage.getDigestHexString(MessageDigest)",1,2,2
"com.android.sdklib.internal.repository.packages.SamplePackage.getInstallFolder(String,SdkManager)",5,6,7
"com.android.sdklib.internal.repository.packages.SamplePackage.getListDescription()",1,1,3
"com.android.sdklib.internal.repository.packages.SamplePackage.getLongDescription()",1,4,5
"com.android.sdklib.internal.repository.packages.SamplePackage.getMinApiLevel()",1,1,1
"com.android.sdklib.internal.repository.packages.SamplePackage.getShortDescription()",1,1,3
"com.android.sdklib.internal.repository.packages.SamplePackage.hashDirectoryContent(File,MessageDigest)",5,6,10
"com.android.sdklib.internal.repository.packages.SamplePackage.installId()",1,1,1
"com.android.sdklib.internal.repository.packages.SamplePackage.postInstallHook(Archive,ITaskMonitor,File)",1,2,2
"com.android.sdklib.internal.repository.packages.SamplePackage.postUnzipFileHook(Archive,ITaskMonitor,IFileOp,File,ZipArchiveEntry)",1,3,3
"com.android.sdklib.internal.repository.packages.SamplePackage.preInstallHook(Archive,ITaskMonitor,String,File)",4,6,6
"com.android.sdklib.internal.repository.packages.SamplePackage.readContentHash(File)",2,3,5
"com.android.sdklib.internal.repository.packages.SamplePackage.sameItemAs(Package)",2,2,2
"com.android.sdklib.internal.repository.packages.SamplePackage.saveContentHash(File,String)",1,3,5
"com.android.sdklib.internal.repository.packages.SamplePackage.saveProperties(Properties)",1,2,2
"com.android.sdklib.internal.repository.packages.SourcePackage.SourcePackage(AndroidVersion,int,Properties,String)",1,1,1
"com.android.sdklib.internal.repository.packages.SourcePackage.SourcePackage(SdkSource,AndroidVersion,int,Properties,String)",1,1,1
"com.android.sdklib.internal.repository.packages.SourcePackage.SourcePackage(SdkSource,Node,String,Map<String, String>)",1,1,2
"com.android.sdklib.internal.repository.packages.SourcePackage.create(File,Properties)",2,8,9
"com.android.sdklib.internal.repository.packages.SourcePackage.equals(Object)",7,2,7
"com.android.sdklib.internal.repository.packages.SourcePackage.getAndroidVersion()",1,1,1
"com.android.sdklib.internal.repository.packages.SourcePackage.getInstallFolder(String,SdkManager)",1,1,1
"com.android.sdklib.internal.repository.packages.SourcePackage.getListDescription()",2,2,4
"com.android.sdklib.internal.repository.packages.SourcePackage.getLongDescription()",1,4,5
"com.android.sdklib.internal.repository.packages.SourcePackage.getShortDescription()",2,2,4
"com.android.sdklib.internal.repository.packages.SourcePackage.hashCode()",1,2,2
"com.android.sdklib.internal.repository.packages.SourcePackage.installId()",1,1,1
"com.android.sdklib.internal.repository.packages.SourcePackage.postUnzipFileHook(Archive,ITaskMonitor,IFileOp,File,ZipArchiveEntry)",1,3,3
"com.android.sdklib.internal.repository.packages.SourcePackage.sameItemAs(Package)",2,2,2
"com.android.sdklib.internal.repository.packages.SourcePackage.saveProperties(Properties)",1,1,1
"com.android.sdklib.internal.repository.packages.SystemImagePackage.SystemImagePackage(AndroidVersion,int,String,Properties,String)",1,1,1
"com.android.sdklib.internal.repository.packages.SystemImagePackage.SystemImagePackage(SdkSource,AndroidVersion,int,String,Properties,String)",1,2,3
"com.android.sdklib.internal.repository.packages.SystemImagePackage.SystemImagePackage(SdkSource,Node,String,Map<String, String>)",1,1,2
"com.android.sdklib.internal.repository.packages.SystemImagePackage.comparisonKey()",1,1,1
"com.android.sdklib.internal.repository.packages.SystemImagePackage.createBroken(File,Properties)",1,9,10
"com.android.sdklib.internal.repository.packages.SystemImagePackage.equals(Object)",10,3,10
"com.android.sdklib.internal.repository.packages.SystemImagePackage.getAbi()",1,1,1
"com.android.sdklib.internal.repository.packages.SystemImagePackage.getAbiDisplayName()",1,1,1
"com.android.sdklib.internal.repository.packages.SystemImagePackage.getAbiDisplayNameInternal(String)",1,1,1
"com.android.sdklib.internal.repository.packages.SystemImagePackage.getAndroidVersion()",1,1,1
"com.android.sdklib.internal.repository.packages.SystemImagePackage.getInstallFolder(String,SdkManager)",1,1,1
"com.android.sdklib.internal.repository.packages.SystemImagePackage.getListDescription()",1,1,2
"com.android.sdklib.internal.repository.packages.SystemImagePackage.getLongDescription()",1,4,5
"com.android.sdklib.internal.repository.packages.SystemImagePackage.getShortDescription()",1,1,2
"com.android.sdklib.internal.repository.packages.SystemImagePackage.hashCode()",1,3,3
"com.android.sdklib.internal.repository.packages.SystemImagePackage.installId()",1,1,1
"com.android.sdklib.internal.repository.packages.SystemImagePackage.sameItemAs(Package)",2,3,3
"com.android.sdklib.internal.repository.packages.SystemImagePackage.saveProperties(Properties)",1,1,1
"com.android.sdklib.internal.repository.packages.ToolPackage.ToolPackage(SdkSource,Node,String,Map<String, String>)",3,4,5
"com.android.sdklib.internal.repository.packages.ToolPackage.ToolPackage(SdkSource,Properties,int,String,String,String,Os,Arch,String)",1,2,3
"com.android.sdklib.internal.repository.packages.ToolPackage.create(SdkSource,Properties,int,String,String,String,Os,Arch,String)",1,1,1
"com.android.sdklib.internal.repository.packages.ToolPackage.equals(Object)",7,2,7
"com.android.sdklib.internal.repository.packages.ToolPackage.getInstallFolder(String,SdkManager)",1,1,1
"com.android.sdklib.internal.repository.packages.ToolPackage.getListDescription()",1,1,2
"com.android.sdklib.internal.repository.packages.ToolPackage.getLongDescription()",1,4,5
"com.android.sdklib.internal.repository.packages.ToolPackage.getMinPlatformToolsRevision()",1,1,1
"com.android.sdklib.internal.repository.packages.ToolPackage.getShortDescription()",1,1,2
"com.android.sdklib.internal.repository.packages.ToolPackage.hashCode()",1,2,2
"com.android.sdklib.internal.repository.packages.ToolPackage.installId()",2,1,2
"com.android.sdklib.internal.repository.packages.ToolPackage.postInstallHook(Archive,ITaskMonitor,File)",5,5,9
"com.android.sdklib.internal.repository.packages.ToolPackage.sameItemAs(Package)",1,1,1
"com.android.sdklib.internal.repository.packages.ToolPackage.sameItemAs(Package,boolean)",3,3,3
"com.android.sdklib.internal.repository.packages.ToolPackage.saveProperties(Properties)",1,2,2
"com.android.sdklib.internal.repository.sources.SdkAddonSource.SdkAddonSource(String,String)",1,1,1
"com.android.sdklib.internal.repository.sources.SdkAddonSource.findAlternateToolsXml(InputStream)",1,1,1
"com.android.sdklib.internal.repository.sources.SdkAddonSource.getDefaultXmlFileUrls()",1,1,1
"com.android.sdklib.internal.repository.sources.SdkAddonSource.getNsLatestVersion()",1,1,1
"com.android.sdklib.internal.repository.sources.SdkAddonSource.getNsPattern()",1,1,1
"com.android.sdklib.internal.repository.sources.SdkAddonSource.getNsUri()",1,1,1
"com.android.sdklib.internal.repository.sources.SdkAddonSource.getRootElementName()",1,1,1
"com.android.sdklib.internal.repository.sources.SdkAddonSource.getSchemaUri(int)",1,1,1
"com.android.sdklib.internal.repository.sources.SdkAddonSource.getXsdStream(int)",1,1,1
"com.android.sdklib.internal.repository.sources.SdkAddonSource.isAddonSource()",1,1,1
"com.android.sdklib.internal.repository.sources.SdkAddonSource.isSysImgSource()",1,1,1
"com.android.sdklib.internal.repository.sources.SdkRepoSource.SdkRepoSource(String,String)",1,1,1
"com.android.sdklib.internal.repository.sources.SdkRepoSource.duplicateNode(Element,Element,String,String)",1,10,10
"com.android.sdklib.internal.repository.sources.SdkRepoSource.findAlternateToolsXml(InputStream)",1,1,1
"com.android.sdklib.internal.repository.sources.SdkRepoSource.findAlternateToolsXml(InputStream,ErrorHandler)",24,29,53
"com.android.sdklib.internal.repository.sources.SdkRepoSource.findChild(Node,Node,String,String)",1,1,1
"com.android.sdklib.internal.repository.sources.SdkRepoSource.findChild(Node,Node,String,String[])",5,5,8
"com.android.sdklib.internal.repository.sources.SdkRepoSource.getDefaultXmlFileUrls()",1,3,3
"com.android.sdklib.internal.repository.sources.SdkRepoSource.getNsLatestVersion()",1,1,1
"com.android.sdklib.internal.repository.sources.SdkRepoSource.getNsPattern()",1,1,1
"com.android.sdklib.internal.repository.sources.SdkRepoSource.getNsUri()",1,1,1
"com.android.sdklib.internal.repository.sources.SdkRepoSource.getRootElementName()",1,1,1
"com.android.sdklib.internal.repository.sources.SdkRepoSource.getSchemaUri(int)",1,1,1
