,CBO,DIT,LCOM,LongMethod,NOC,RFC,WMC,ev(G),instance,iv(G),project_id,v(G)
7306,23.0,1.0,1.0,0.0,0.0,44.0,15.0,2.0,org.apache.lucene.index.Test2BTerms,5.0,113,5.0
7307,28.0,1.0,1.0,0.0,0.0,99.0,53.0,3.0,org.apache.lucene.index.TestAddIndexes,7.0,113,11.0
7308,9.0,1.0,1.0,0.0,0.0,16.0,2.0,1.0,org.apache.lucene.index.TestAllZerosSegmentsFile,2.0,113,2.0
7309,19.0,1.0,1.0,0.0,0.0,28.0,5.0,3.0,org.apache.lucene.index.TestAtomicUpdate,3.0,113,4.0
7310,42.0,1.0,1.0,0.0,0.0,111.0,85.0,7.0,org.apache.lucene.index.TestBackwardsCompatibility,12.0,113,13.0
7311,6.0,1.0,1.0,0.0,0.0,12.0,14.0,1.0,org.apache.lucene.index.TestByteSlices,13.0,113,15.0
7312,19.0,1.0,2.0,0.0,0.0,22.0,5.0,1.0,org.apache.lucene.index.TestCheckIndex,4.0,113,4.0
7313,13.0,1.0,2.0,0.0,0.0,56.0,41.0,2.0,org.apache.lucene.index.TestCompoundFile,6.0,113,6.0
7314,16.0,1.0,1.0,0.0,0.0,38.0,25.0,3.0,org.apache.lucene.index.TestConcurrentMergeScheduler,8.0,113,9.0
7315,13.0,1.0,1.0,0.0,0.0,44.0,12.0,1.0,org.apache.lucene.index.TestCrash,3.0,113,3.0
7316,16.0,1.0,1.0,0.0,0.0,30.0,5.0,2.0,org.apache.lucene.index.TestCrashCausesCorruptIndex,4.0,113,4.0
7317,29.0,1.0,2.0,1.0,0.0,65.0,76.0,4.0,org.apache.lucene.index.TestDeletionPolicy,14.0,113,20.0
7318,29.0,1.0,2.0,1.0,0.0,65.0,76.0,4.0,org.apache.lucene.index.TestDeletionPolicy,14.0,113,20.0
7319,23.0,1.0,1.0,0.0,2.0,52.0,18.0,1.0,org.apache.lucene.index.TestDirectoryReader,3.0,113,3.0
7320,17.0,1.0,1.0,0.0,0.0,50.0,15.0,1.0,org.apache.lucene.index.TestDoc,5.0,113,5.0
7321,35.0,1.0,1.0,0.0,0.0,55.0,22.0,3.0,org.apache.lucene.index.TestDocumentWriter,4.0,113,8.0
7322,7.0,1.0,1.0,0.0,0.0,16.0,2.0,1.0,org.apache.lucene.index.TestFieldInfos,1.0,113,1.0
7323,18.0,1.0,1.0,0.0,0.0,32.0,25.0,1.0,org.apache.lucene.index.TestFieldNormModifier,3.0,113,3.0
7324,28.0,1.0,1.0,0.0,0.0,73.0,32.0,3.0,org.apache.lucene.index.TestFieldsReader,7.0,113,7.0
7325,18.0,1.0,3.0,0.0,0.0,30.0,14.0,3.0,org.apache.lucene.index.TestFilterIndexReader,9.0,113,10.0
7326,15.0,1.0,1.0,0.0,0.0,20.0,3.0,1.0,org.apache.lucene.index.TestForTooMuchCloning,3.0,113,3.0
7327,14.0,1.0,1.0,0.0,0.0,19.0,6.0,3.0,org.apache.lucene.index.TestForceMergeForever,5.0,113,6.0
7328,3.0,1.0,1.0,0.0,0.0,5.0,21.0,1.0,org.apache.lucene.index.TestIndexCommit,1.0,113,1.0
7329,23.0,1.0,1.0,0.0,0.0,44.0,20.0,3.0,org.apache.lucene.index.TestIndexFileDeleter,7.0,113,7.0
7330,10.0,1.0,1.0,0.0,0.0,31.0,11.0,1.0,org.apache.lucene.index.TestIndexInput,3.0,113,3.0
7331,51.0,1.0,4.0,0.0,0.0,163.0,91.0,1.0,org.apache.lucene.index.TestIndexReader,13.0,113,14.0
7332,20.0,1.0,1.0,0.0,0.0,68.0,41.0,2.0,org.apache.lucene.index.TestIndexReaderClone,4.0,113,4.0
7333,20.0,1.0,1.0,0.0,0.0,56.0,22.0,3.0,org.apache.lucene.index.TestIndexReaderCloneNorms,3.0,113,4.0
7334,17.0,1.0,1.0,0.0,0.0,52.0,19.0,1.0,org.apache.lucene.index.TestIndexReaderDelete,4.0,113,5.0
7335,19.0,1.0,1.0,1.0,0.0,31.0,23.0,4.0,org.apache.lucene.index.TestIndexReaderOnDiskFull,23.0,113,28.0
7336,41.0,1.0,1.0,1.0,0.0,85.0,122.0,3.0,org.apache.lucene.index.TestIndexReaderReopen,21.0,113,25.0
7337,16.0,1.0,1.0,0.0,0.0,25.0,12.0,1.0,org.apache.lucene.index.TestIndexSorter,9.0,113,10.0
7338,19.0,1.0,1.0,0.0,0.0,33.0,5.0,1.0,org.apache.lucene.index.TestIndexSplitter,4.0,113,4.0
7339,73.0,1.0,2.0,0.0,0.0,189.0,158.0,6.0,org.apache.lucene.index.TestIndexWriter,17.0,113,17.0
7340,29.0,1.0,1.0,0.0,0.0,70.0,49.0,7.0,org.apache.lucene.index.TestIndexWriterCommit,6.0,113,7.0
7341,20.0,1.0,2.0,0.0,0.0,58.0,14.0,4.0,org.apache.lucene.index.TestIndexWriterConfig,5.0,113,7.0
7342,29.0,1.0,1.0,1.0,0.0,98.0,121.0,9.0,org.apache.lucene.index.TestIndexWriterDelete,23.0,113,32.0
7343,52.0,1.0,1.0,0.0,0.0,127.0,100.0,4.0,org.apache.lucene.index.TestIndexWriterExceptions,13.0,113,14.0
7344,18.0,1.0,1.0,0.0,0.0,45.0,19.0,1.0,org.apache.lucene.index.TestIndexWriterForceMerge,6.0,113,6.0
7345,8.0,1.0,1.0,0.0,0.0,12.0,10.0,5.0,org.apache.lucene.index.TestIndexWriterLockRelease,5.0,113,5.0
7346,16.0,1.0,1.0,0.0,0.0,45.0,26.0,1.0,org.apache.lucene.index.TestIndexWriterMergePolicy,5.0,113,6.0
7347,17.0,1.0,1.0,0.0,0.0,50.0,35.0,6.0,org.apache.lucene.index.TestIndexWriterMerging,12.0,113,16.0
7348,11.0,1.0,1.0,0.0,0.0,11.0,6.0,3.0,org.apache.lucene.index.TestIndexWriterNRTIsCurrent,12.0,113,15.0
7349,28.0,1.0,1.0,1.0,0.0,72.0,67.0,5.0,org.apache.lucene.index.TestIndexWriterOnDiskFull,38.0,113,51.0
7350,6.0,3.0,1.0,0.0,0.0,15.0,19.0,5.0,org.apache.lucene.index.TestIndexWriterOnJRECrash,6.0,113,8.0
7351,33.0,1.0,1.0,0.0,0.0,106.0,64.0,2.0,org.apache.lucene.index.TestIndexWriterReader,10.0,113,10.0
7352,14.0,1.0,3.0,0.0,0.0,32.0,41.0,5.0,org.apache.lucene.index.TestIndexWriterUnicode,10.0,113,15.0
7353,22.0,1.0,2.0,0.0,0.0,54.0,39.0,5.0,org.apache.lucene.index.TestIndexWriterWithThreads,9.0,113,11.0
7354,8.0,1.0,1.0,0.0,0.0,23.0,4.0,1.0,org.apache.lucene.index.TestIsCurrent,1.0,113,1.0
7355,15.0,1.0,1.0,0.0,0.0,28.0,16.0,3.0,org.apache.lucene.index.TestLazyBug,6.0,113,6.0
7356,23.0,1.0,1.0,0.0,0.0,37.0,11.0,1.0,org.apache.lucene.index.TestLazyProxSkipping,4.0,113,4.0
7357,21.0,1.0,1.0,1.0,0.0,47.0,73.0,12.0,org.apache.lucene.index.TestLongPostings,33.0,113,39.0
7358,21.0,1.0,1.0,1.0,0.0,47.0,73.0,12.0,org.apache.lucene.index.TestLongPostings,33.0,113,39.0
7359,13.0,1.0,1.0,0.0,0.0,24.0,8.0,1.0,org.apache.lucene.index.TestMaxTermFrequency,3.0,113,3.0
7360,17.0,1.0,2.0,0.0,0.0,29.0,6.0,1.0,org.apache.lucene.index.TestMultiLevelSkipList,3.0,113,3.0
7361,14.0,1.0,1.0,0.0,0.0,29.0,8.0,1.0,org.apache.lucene.index.TestMultiPassIndexSplitter,3.0,113,3.0
7362,8.0,2.0,2.0,0.0,0.0,8.0,2.0,1.0,org.apache.lucene.index.TestMultiReader,1.0,113,1.0
7363,8.0,1.0,1.0,0.0,0.0,14.0,7.0,1.0,org.apache.lucene.index.TestNRTReaderWithThreads,6.0,113,7.0
7364,8.0,2.0,2.0,0.0,2.0,20.0,17.0,1.0,org.apache.lucene.index.TestNRTThreads,12.0,113,12.0
7365,15.0,1.0,1.0,0.0,0.0,22.0,11.0,1.0,org.apache.lucene.index.TestNeverDelete,9.0,113,11.0
7366,4.0,1.0,1.0,0.0,0.0,8.0,1.0,1.0,org.apache.lucene.index.TestNewestSegment,1.0,113,1.0
7367,12.0,1.0,3.0,0.0,0.0,19.0,7.0,1.0,org.apache.lucene.index.TestNoDeletionPolicy,3.0,113,3.0
7368,4.0,1.0,3.0,0.0,0.0,9.0,6.0,1.0,org.apache.lucene.index.TestNoMergePolicy,3.0,113,3.0
7369,4.0,1.0,3.0,0.0,0.0,5.0,5.0,1.0,org.apache.lucene.index.TestNoMergeScheduler,3.0,113,3.0
7370,19.0,1.0,1.0,0.0,0.0,48.0,23.0,3.0,org.apache.lucene.index.TestNorms,4.0,113,4.0
7371,22.0,1.0,1.0,0.0,0.0,41.0,10.0,1.0,org.apache.lucene.index.TestOmitPositions,4.0,113,4.0
7372,26.0,1.0,1.0,0.0,0.0,45.0,27.0,1.0,org.apache.lucene.index.TestOmitTf,3.0,113,5.0
7373,14.0,1.0,1.0,0.0,0.0,30.0,11.0,1.0,org.apache.lucene.index.TestPKIndexSplitter,5.0,113,5.0
7374,22.0,1.0,1.0,0.0,0.0,54.0,15.0,1.0,org.apache.lucene.index.TestParallelReader,2.0,113,2.0
7375,12.0,1.0,1.0,0.0,0.0,21.0,2.0,1.0,org.apache.lucene.index.TestParallelReaderEmptyIndex,1.0,113,1.0
7376,12.0,1.0,1.0,0.0,0.0,28.0,3.0,1.0,org.apache.lucene.index.TestParallelTermEnum,1.0,113,1.0
7377,21.0,1.0,1.0,0.0,0.0,39.0,19.0,2.0,org.apache.lucene.index.TestPayloadProcessorProvider,6.0,113,7.0
7378,26.0,1.0,1.0,0.0,0.0,67.0,35.0,2.0,org.apache.lucene.index.TestPayloads,11.0,113,12.0
7379,18.0,1.0,2.0,0.0,0.0,35.0,15.0,3.0,org.apache.lucene.index.TestPerSegmentDeletes,4.0,113,5.0
7380,10.0,2.0,1.0,0.0,0.0,29.0,15.0,1.0,org.apache.lucene.index.TestPersistentSnapshotDeletionPolicy,3.0,113,3.0
7381,5.0,1.0,1.0,0.0,0.0,11.0,8.0,1.0,org.apache.lucene.index.TestPositionBasedTermVectorMapper,4.0,113,4.0
7382,7.0,1.0,5.0,0.0,0.0,15.0,14.0,1.0,org.apache.lucene.index.TestPrefixCodedTerms,6.0,113,6.0
7383,28.0,1.0,3.0,0.0,0.0,54.0,20.0,1.0,org.apache.lucene.index.TestPruningReader,4.0,113,4.0
7384,18.0,1.0,1.0,0.0,0.0,29.0,16.0,1.0,org.apache.lucene.index.TestRandomStoredFields,17.0,113,17.0
7385,15.0,1.0,1.0,0.0,0.0,25.0,4.0,1.0,org.apache.lucene.index.TestReaderClosed,2.0,113,2.0
7386,12.0,1.0,1.0,0.0,0.0,22.0,3.0,1.0,org.apache.lucene.index.TestRollback,3.0,113,3.0
7387,12.0,1.0,1.0,0.0,0.0,27.0,12.0,1.0,org.apache.lucene.index.TestRollingUpdates,8.0,113,10.0
7388,6.0,1.0,1.0,0.0,0.0,10.0,3.0,1.0,org.apache.lucene.index.TestSameTokenSamePosition,2.0,113,2.0
7389,14.0,1.0,1.0,0.0,0.0,19.0,7.0,1.0,org.apache.lucene.index.TestSegmentInfo,5.0,113,6.0
7390,25.0,1.0,1.0,0.0,0.0,51.0,8.0,1.0,org.apache.lucene.index.TestSegmentMerger,2.0,113,4.0
7391,20.0,1.0,1.0,0.0,0.0,54.0,23.0,1.0,org.apache.lucene.index.TestSegmentReader,9.0,113,9.0
7392,16.0,1.0,1.0,0.0,0.0,46.0,15.0,1.0,org.apache.lucene.index.TestSegmentTermDocs,4.0,113,4.0
7393,15.0,1.0,1.0,0.0,0.0,36.0,7.0,1.0,org.apache.lucene.index.TestSegmentTermEnum,2.0,113,2.0
7394,13.0,1.0,1.0,0.0,0.0,39.0,16.0,1.0,org.apache.lucene.index.TestSizeBoundedForceMerge,2.0,113,3.0
7395,22.0,1.0,1.0,0.0,2.0,52.0,36.0,4.0,org.apache.lucene.index.TestSnapshotDeletionPolicy,6.0,113,8.0
7396,12.0,1.0,1.0,0.0,0.0,27.0,21.0,1.0,org.apache.lucene.index.TestStressAdvance,13.0,113,13.0
7397,11.0,1.0,1.0,0.0,0.0,15.0,4.0,3.0,org.apache.lucene.index.TestStressIndexing,3.0,113,4.0
7398,22.0,1.0,1.0,0.0,0.0,76.0,71.0,14.0,org.apache.lucene.index.TestStressIndexing2,20.0,113,28.0
7399,17.0,1.0,1.0,0.0,0.0,14.0,51.0,5.0,org.apache.lucene.index.TestStressNRT,43.0,113,51.0
7400,2.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,org.apache.lucene.index.TestTerm,1.0,113,1.0
7401,26.0,1.0,1.0,0.0,0.0,56.0,16.0,1.0,org.apache.lucene.index.TestTermInfosReaderIndex,3.0,113,3.0
7402,14.0,1.0,1.0,0.0,0.0,20.0,2.0,1.0,org.apache.lucene.index.TestTermVectorAccessor,2.0,113,2.0
7403,27.0,1.0,1.0,0.0,0.0,56.0,34.0,2.0,org.apache.lucene.index.TestTermVectorsReader,11.0,113,11.0
7404,24.0,1.0,1.0,0.0,0.0,55.0,20.0,1.0,org.apache.lucene.index.TestTermVectorsWriter,4.0,113,4.0
7405,17.0,1.0,2.0,0.0,0.0,25.0,9.0,1.0,org.apache.lucene.index.TestTermdocPerf,5.0,113,5.0
7406,18.0,1.0,1.0,0.0,0.0,49.0,62.0,6.0,org.apache.lucene.index.TestTermsEnum,23.0,113,24.0
7407,17.0,1.0,1.0,0.0,0.0,30.0,12.0,1.0,org.apache.lucene.index.TestThreadedForceMerge,10.0,113,10.0
7408,15.0,1.0,1.0,0.0,0.0,43.0,13.0,1.0,org.apache.lucene.index.TestTieredMergePolicy,5.0,113,6.0
7409,15.0,1.0,1.0,0.0,0.0,32.0,17.0,2.0,org.apache.lucene.index.TestTransactionRollback,4.0,113,5.0
7410,15.0,1.0,1.0,0.0,0.0,19.0,5.0,3.0,org.apache.lucene.index.TestTransactions,3.0,113,4.0
7411,13.0,1.0,1.0,0.0,0.0,24.0,7.0,1.0,org.apache.lucene.index.TestUniqueTermCount,2.0,113,2.0
7412,34.0,1.0,2.0,1.0,4.0,61.0,96.0,7.0,org.apache.lucene.index.ThreadedIndexingAndSearchingTestCase,36.0,113,38.0
7413,32.0,1.0,2.0,1.0,0.0,47.0,92.0,11.0,org.apache.lucene.index.TieredMergePolicy,21.0,113,31.0
7414,10.0,1.0,1.0,0.0,0.0,23.0,23.0,2.0,org.apache.lucene.index.UpgradeIndexMergePolicy,11.0,113,13.0
7415,21.0,0.0,4.0,0.0,0.0,39.0,46.0,8.0,org.apache.lucene.index.memory.MemoryIndex,14.0,113,21.0
7416,25.0,2.0,1.0,0.0,0.0,34.0,20.0,4.0,org.apache.lucene.index.memory.MemoryIndexTest,5.0,113,5.0
7417,18.0,0.0,4.0,0.0,0.0,15.0,16.0,5.0,org.apache.lucene.index.pruning.CarmelTopKTermPruningPolicy,3.0,113,7.0
7418,16.0,0.0,4.0,0.0,0.0,15.0,15.0,4.0,org.apache.lucene.index.pruning.CarmelUniformTermPruningPolicy,3.0,113,6.0
7419,10.0,0.0,1.0,1.0,0.0,12.0,32.0,21.0,org.apache.lucene.index.pruning.PruningTool,20.0,113,31.0
7420,7.0,0.0,4.0,0.0,0.0,12.0,11.0,2.0,org.apache.lucene.index.pruning.RIDFTermPruningPolicy,3.0,113,4.0
7421,8.0,0.0,2.0,0.0,0.0,8.0,9.0,3.0,org.apache.lucene.index.pruning.StorePruningPolicy,6.0,113,6.0
7422,8.0,0.0,2.0,0.0,0.0,12.0,18.0,3.0,org.apache.lucene.index.pruning.TFTermPruningPolicy,4.0,113,5.0
7423,8.0,0.0,6.0,0.0,0.0,10.0,8.0,2.0,org.apache.lucene.index.pruning.TermPruningPolicy,2.0,113,3.0
7424,26.0,0.0,1.0,0.0,0.0,7.0,10.0,1.0,org.apache.lucene.messages.MessageImpl,3.0,113,4.0
7425,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,org.apache.lucene.messages.MessagesTestBundle,1.0,113,1.0
7426,3.0,0.0,3.0,0.0,1.0,11.0,24.0,4.0,org.apache.lucene.messages.NLS,4.0,113,5.0
7427,1.0,1.0,6.0,0.0,0.0,6.0,11.0,1.0,org.apache.lucene.messages.TestNLS,3.0,113,3.0
7428,5.0,0.0,1.0,0.0,0.0,9.0,4.0,1.0,org.apache.lucene.misc.GetTermInfo,2.0,113,2.0
7429,10.0,0.0,1.0,0.0,0.0,24.0,20.0,5.0,org.apache.lucene.misc.HighFreqTerms,8.0,113,10.0
7430,8.0,0.0,1.0,0.0,0.0,9.0,3.0,1.0,org.apache.lucene.misc.IndexMergeTool,3.0,113,3.0
7431,2.0,2.0,3.0,0.0,0.0,13.0,19.0,2.0,org.apache.lucene.misc.SweetSpotSimilarity,4.0,113,4.0
7432,4.0,1.0,3.0,0.0,0.0,8.0,20.0,1.0,org.apache.lucene.misc.SweetSpotSimilarityTest,11.0,113,11.0
7433,3.0,1.0,1.0,0.0,0.0,3.0,2.0,1.0,org.apache.lucene.misc.TermInfoWiTFQueue,1.0,113,1.0
7434,4.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,org.apache.lucene.misc.TermStats,1.0,113,1.0
7435,14.0,1.0,1.0,0.0,0.0,32.0,35.0,1.0,org.apache.lucene.misc.TestHighFreqTerms,4.0,113,7.0
7436,18.0,1.0,1.0,0.0,0.0,30.0,21.0,1.0,org.apache.lucene.misc.TestLengthNormModifier,4.0,113,4.0
7437,2.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,org.apache.lucene.misc.TotalTermFreqComparatorSortDescending,1.0,113,3.0
7438,7.0,2.0,1.0,0.0,2.0,7.0,3.0,1.0,org.apache.lucene.search.AssertingIndexSearcher,2.0,113,4.0
7439,20.0,1.0,1.0,0.0,6.0,26.0,16.0,3.0,org.apache.lucene.search.BaseTestRangeFilter,5.0,113,10.0
7440,122.0,0.0,2.0,0.0,0.0,13.0,13.0,2.0,org.apache.lucene.search.BooleanClause,2.0,113,4.0
7441,9.0,1.0,1.0,0.0,0.0,20.0,28.0,8.0,org.apache.lucene.search.BooleanFilter,11.0,113,16.0
7442,21.0,1.0,1.0,0.0,0.0,45.0,29.0,1.0,org.apache.lucene.search.BooleanFilterTest,1.0,113,2.0
7443,160.0,1.0,2.0,0.0,2.0,33.0,42.0,7.0,org.apache.lucene.search.BooleanQuery,12.0,113,13.0
7444,18.0,2.0,5.0,0.0,0.0,22.0,28.0,6.0,org.apache.lucene.search.BooleanScorer,11.0,113,11.0
7445,15.0,2.0,1.0,0.0,0.0,32.0,40.0,3.0,org.apache.lucene.search.BooleanScorer2,5.0,113,5.0
7446,9.0,1.0,1.0,0.0,0.0,12.0,22.0,11.0,org.apache.lucene.search.BoostingQuery,3.0,113,11.0
7447,4.0,1.0,1.0,0.0,0.0,4.0,1.0,1.0,org.apache.lucene.search.BoostingQueryTest,1.0,113,1.0
7448,11.0,1.0,4.0,0.0,2.0,17.0,20.0,5.0,org.apache.lucene.search.CachingCollector,5.0,113,6.0
7449,9.0,2.0,1.0,0.0,0.0,16.0,14.0,2.0,org.apache.lucene.search.CachingSpanFilter,2.0,113,3.0
7450,23.0,1.0,1.0,0.0,2.0,19.0,16.0,4.0,org.apache.lucene.search.CachingWrapperFilter,6.0,113,7.0
7451,6.0,2.0,1.0,0.0,0.0,8.0,8.0,2.0,org.apache.lucene.search.CachingWrapperFilterHelper,2.0,113,2.0
7452,9.0,1.0,1.0,0.0,0.0,26.0,34.0,3.0,org.apache.lucene.search.ChainedFilter,6.0,113,14.0
7453,23.0,1.0,1.0,0.0,0.0,40.0,13.0,2.0,org.apache.lucene.search.ChainedFilterTest,2.0,113,3.0
7454,11.0,0.0,2.0,0.0,0.0,28.0,44.0,3.0,org.apache.lucene.search.CheckHits,10.0,113,18.0
7455,17.0,1.0,1.0,0.0,0.0,12.0,9.0,2.0,org.apache.lucene.search.ComplexExplanation,2.0,113,3.0
7456,6.0,2.0,1.0,0.0,1.0,13.0,19.0,4.0,org.apache.lucene.search.ConjunctionScorer,3.0,113,5.0
7457,12.0,2.0,1.0,0.0,1.0,21.0,17.0,6.0,org.apache.lucene.search.ConstantScoreAutoRewrite,4.0,113,6.0
7458,39.0,1.0,3.0,0.0,1.0,19.0,22.0,4.0,org.apache.lucene.search.ConstantScoreQuery,5.0,113,7.0
7459,39.0,1.0,6.0,0.0,40.0,11.0,9.0,1.0,org.apache.lucene.search.DefaultSimilarity,2.0,113,2.0
7460,24.0,1.0,2.0,0.0,0.0,19.0,26.0,3.0,org.apache.lucene.search.DisjunctionMaxQuery,7.0,113,8.0
7461,5.0,2.0,1.0,0.0,0.0,14.0,25.0,5.0,org.apache.lucene.search.DisjunctionMaxScorer,3.0,113,6.0
7462,6.0,2.0,1.0,0.0,1.0,22.0,33.0,8.0,org.apache.lucene.search.DisjunctionSumScorer,5.0,113,8.0
7463,91.0,0.0,2.0,0.0,24.0,2.0,6.0,1.0,org.apache.lucene.search.DocIdSet,1.0,113,1.0
7464,9.0,1.0,1.0,0.0,0.0,27.0,29.0,4.0,org.apache.lucene.search.DuplicateFilter,8.0,113,9.0
7465,18.0,1.0,1.0,0.0,0.0,38.0,15.0,1.0,org.apache.lucene.search.DuplicateFilterTest,3.0,113,3.0
7466,6.0,1.0,1.0,0.0,0.0,2.0,10.0,1.0,org.apache.lucene.search.ElevationComparatorSource,2.0,113,2.0
7467,11.0,2.0,1.0,0.0,0.0,19.0,52.0,14.0,org.apache.lucene.search.ExactPhraseScorer,11.0,113,22.0
7468,68.0,0.0,1.0,0.0,1.0,13.0,20.0,2.0,org.apache.lucene.search.Explanation,4.0,113,4.0
7469,0.0,0.0,0.0,0.0,0.0,27.0,0.0,5.0,org.apache.lucene.search.FieldCache,2.0,113,5.0
7470,4.0,1.0,1.0,0.0,10.0,7.0,19.0,11.0,org.apache.lucene.search.FieldCacheDocIdSet,5.0,113,11.0
7471,30.0,0.0,2.0,0.0,0.0,45.0,39.0,6.0,org.apache.lucene.search.FieldCacheImpl,8.0,113,13.0
7472,17.0,1.0,2.0,0.0,7.0,24.0,104.0,7.0,org.apache.lucene.search.FieldCacheRangeFilter,7.0,113,13.0
7473,11.0,1.0,1.0,0.0,2.0,8.0,6.0,1.0,org.apache.lucene.search.FieldCacheTermsFilter,3.0,113,3.0
7474,60.0,0.0,9.0,0.0,18.0,10.0,11.0,5.0,org.apache.lucene.search.FieldComparator,3.0,113,6.0
7475,18.0,1.0,0.0,0.0,1.0,7.0,5.0,1.0,org.apache.lucene.search.FieldDoc,2.0,113,2.0
7476,9.0,1.0,1.0,0.0,0.0,11.0,17.0,2.0,org.apache.lucene.search.FieldDocSortedHitQueue,6.0,113,10.0
7477,8.0,1.0,1.0,0.0,0.0,12.0,25.0,8.0,org.apache.lucene.search.FieldValueFilter,4.0,113,8.0
7478,23.0,1.0,4.0,0.0,2.0,11.0,9.0,3.0,org.apache.lucene.search.FieldValueHitQueue,2.0,113,3.0
7479,4.0,0.0,2.0,0.0,0.0,6.0,8.0,3.0,org.apache.lucene.search.FilterClause,2.0,113,5.0
7480,5.0,0.0,4.0,0.0,0.0,7.0,7.0,3.0,org.apache.lucene.search.FilterManager,5.0,113,6.0
7481,4.0,1.0,1.0,0.0,9.0,7.0,5.0,2.0,org.apache.lucene.search.FilteredDocIdSet,1.0,113,2.0
7482,3.0,1.0,1.0,0.0,3.0,7.0,11.0,5.0,org.apache.lucene.search.FilteredDocIdSetIterator,4.0,113,5.0
7483,25.0,1.0,1.0,0.0,0.0,24.0,39.0,9.0,org.apache.lucene.search.FilteredQuery,9.0,113,12.0
7484,32.0,1.0,2.0,0.0,14.0,13.0,14.0,6.0,org.apache.lucene.search.FilteredTermEnum,3.0,113,6.0
7485,23.0,1.0,1.0,0.0,0.0,41.0,40.0,12.0,org.apache.lucene.search.FuzzyLikeThisQuery,10.0,113,12.0
7486,18.0,1.0,1.0,0.0,0.0,33.0,7.0,1.0,org.apache.lucene.search.FuzzyLikeThisQueryTest,1.0,113,2.0
7487,30.0,2.0,1.0,0.0,0.0,23.0,27.0,9.0,org.apache.lucene.search.FuzzyQuery,2.0,113,9.0
7488,6.0,2.0,1.0,0.0,0.0,16.0,24.0,6.0,org.apache.lucene.search.FuzzyTermEnum,8.0,113,12.0
7489,10.0,1.0,2.0,0.0,0.0,5.0,5.0,2.0,org.apache.lucene.search.HitQueue,1.0,113,2.0
7490,363.0,1.0,3.0,0.0,7.0,69.0,65.0,3.0,org.apache.lucene.search.IndexSearcher,6.0,113,7.0
7491,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,org.apache.lucene.search.JustCompileSearch,1.0,113,1.0
7492,67.0,1.0,2.0,0.0,0.0,10.0,8.0,2.0,org.apache.lucene.search.MatchAllDocsQuery,2.0,113,2.0
7493,6.0,1.0,1.0,0.0,0.0,4.0,3.0,1.0,org.apache.lucene.search.MockFilter,1.0,113,1.0
7494,18.0,1.0,2.0,0.0,0.0,10.0,20.0,6.0,org.apache.lucene.search.MultiCollector,2.0,113,10.0
7495,4.0,1.0,3.0,0.0,0.0,8.0,4.0,1.0,org.apache.lucene.search.MultiCollectorTest,2.0,113,2.0
7496,34.0,1.0,4.0,0.0,0.0,24.0,39.0,7.0,org.apache.lucene.search.MultiPhraseQuery,10.0,113,10.0
7497,46.0,1.0,1.0,0.0,1.0,44.0,34.0,5.0,org.apache.lucene.search.MultiSearcher,5.0,113,6.0
7498,54.0,1.0,3.0,0.0,10.0,12.0,19.0,6.0,org.apache.lucene.search.MultiTermQuery,1.0,113,6.0
7499,16.0,1.0,1.0,0.0,3.0,24.0,16.0,6.0,org.apache.lucene.search.MultiTermQueryWrapperFilter,5.0,113,7.0
7500,6.0,0.0,1.0,0.0,0.0,10.0,11.0,2.0,org.apache.lucene.search.MultiThreadTermVectorsReader,4.0,113,4.0
7501,7.0,2.0,1.0,0.0,0.0,12.0,12.0,5.0,org.apache.lucene.search.NGramPhraseQuery,8.0,113,9.0
7502,10.0,1.0,4.0,0.0,0.0,28.0,24.0,5.0,org.apache.lucene.search.NRTManager,4.0,113,7.0
7503,5.0,0.0,1.0,0.0,0.0,9.0,10.0,5.0,org.apache.lucene.search.NRTManagerReopenThread,5.0,113,9.0
7504,10.0,2.0,9.0,0.0,0.0,30.0,15.0,1.0,org.apache.lucene.search.NumericRangeFilter,1.0,113,1.0
7505,26.0,2.0,8.0,0.0,0.0,29.0,39.0,6.0,org.apache.lucene.search.NumericRangeQuery,16.0,113,28.0
7506,25.0,2.0,1.0,0.0,0.0,26.0,27.0,2.0,org.apache.lucene.search.ParallelMultiSearcher,4.0,113,5.0
7507,9.0,3.0,1.0,0.0,0.0,8.0,5.0,2.0,org.apache.lucene.search.PayloadFilter,3.0,113,4.0
7508,6.0,0.0,1.0,0.0,0.0,12.0,10.0,2.0,org.apache.lucene.search.PhrasePositions,2.0,113,2.0
7509,65.0,1.0,2.0,0.0,1.0,21.0,28.0,7.0,org.apache.lucene.search.PhraseQuery,9.0,113,9.0
7510,3.0,1.0,1.0,0.0,0.0,3.0,5.0,4.0,org.apache.lucene.search.PhraseQueue,1.0,113,4.0
7511,10.0,2.0,1.0,0.0,1.0,16.0,16.0,5.0,org.apache.lucene.search.PhraseScorer,3.0,113,6.0
7512,6.0,1.0,1.0,0.0,0.0,11.0,6.0,1.0,org.apache.lucene.search.PositiveScoresOnlyCollector,2.0,113,2.0
7513,5.0,2.0,1.0,0.0,0.0,7.0,3.0,1.0,org.apache.lucene.search.PrefixFilter,1.0,113,1.0
